subject_id,repeat_id,method_name,window_name,window_start_sample,window_stop_sample,n_train,n_test,n_channels,n_times,train_indices_0based,test_indices_0based,train_class_counts,test_class_counts,n_features,accuracy,balanced_accuracy,kappa_sklearn,precision_macro,sensitivity_macro,prediction_counts,confusion_matrix_standard_labels_1_2,confusion_matrix_author_labels_2_1,left_total,left_correct,right_total,right_correct
28,7,FBCSP_SVM,4_8s,2000,4000,24,16,29,2000,"[35, 32, 6, 9, 34, 5, 38, 4, 28, 7, 21, 23, 0, 10, 15, 26, 17, 14, 37, 25, 1, 19, 12, 8]","[3, 31, 30, 16, 39, 2, 24, 36, 27, 11, 18, 33, 13, 22, 20, 29]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,62.5,62.5,0.25,66.66666666666667,62.5,"{1: 12, 2: 4}","[[7, 1], [5, 3]]","[[3, 5], [1, 7]]",8,7,8,3
28,8,CSP_LDA,4_8s,2000,4000,24,16,29,2000,"[36, 29, 2, 37, 15, 9, 12, 32, 1, 20, 0, 28, 38, 27, 25, 10, 22, 6, 11, 21, 17, 34, 31, 35]","[33, 39, 24, 16, 14, 7, 30, 19, 26, 13, 8, 5, 18, 3, 23, 4]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,75.0,75.0,0.5,83.33333333333333,75.0,"{1: 4, 2: 12}","[[4, 4], [0, 8]]","[[8, 0], [4, 4]]",8,4,8,8
28,8,FBCSP_SVM,4_8s,2000,4000,24,16,29,2000,"[36, 29, 2, 37, 15, 9, 12, 32, 1, 20, 0, 28, 38, 27, 25, 10, 22, 6, 11, 21, 17, 34, 31, 35]","[33, 39, 24, 16, 14, 7, 30, 19, 26, 13, 8, 5, 18, 3, 23, 4]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,75.0,75.0,0.5,75.0,75.0,"{1: 8, 2: 8}","[[6, 2], [2, 6]]","[[6, 2], [2, 6]]",8,6,8,6
28,9,CSP_LDA,4_8s,2000,4000,24,16,29,2000,"[34, 31, 28, 24, 29, 25, 39, 22, 9, 11, 18, 8, 2, 36, 38, 10, 15, 5, 7, 30, 6, 19, 17, 1]","[13, 33, 35, 12, 0, 23, 21, 27, 32, 37, 3, 14, 4, 26, 16, 20]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,75.0,75.0,0.5,75.0,75.0,"{1: 8, 2: 8}","[[6, 2], [2, 6]]","[[6, 2], [2, 6]]",8,6,8,6
28,9,FBCSP_SVM,4_8s,2000,4000,24,16,29,2000,"[34, 31, 28, 24, 29, 25, 39, 22, 9, 11, 18, 8, 2, 36, 38, 10, 15, 5, 7, 30, 6, 19, 17, 1]","[13, 33, 35, 12, 0, 23, 21, 27, 32, 37, 3, 14, 4, 26, 16, 20]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,75.0,75.0,0.5,83.33333333333333,75.0,"{1: 12, 2: 4}","[[8, 0], [4, 4]]","[[4, 4], [0, 8]]",8,8,8,4
28,10,CSP_LDA,4_8s,2000,4000,24,16,29,2000,"[27, 6, 2, 22, 17, 0, 13, 14, 39, 38, 23, 15, 25, 29, 10, 9, 28, 18, 37, 36, 11, 20, 30, 1]","[12, 34, 16, 31, 7, 4, 8, 3, 35, 24, 21, 33, 19, 26, 32, 5]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,81.25,81.25,0.625,81.74603174603175,81.25,"{1: 7, 2: 9}","[[6, 2], [1, 7]]","[[7, 1], [2, 6]]",8,6,8,7
28,10,FBCSP_SVM,4_8s,2000,4000,24,16,29,2000,"[27, 6, 2, 22, 17, 0, 13, 14, 39, 38, 23, 15, 25, 29, 10, 9, 28, 18, 37, 36, 11, 20, 30, 1]","[12, 34, 16, 31, 7, 4, 8, 3, 35, 24, 21, 33, 19, 26, 32, 5]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,75.0,75.0,0.5,76.66666666666666,75.0,"{1: 6, 2: 10}","[[5, 3], [1, 7]]","[[7, 1], [3, 5]]",8,5,8,7
29,1,CSP_LDA,4_8s,2000,4000,24,16,29,2000,"[17, 9, 4, 37, 13, 36, 12, 19, 3, 34, 30, 33, 21, 29, 15, 32, 10, 28, 2, 5, 14, 18, 24, 25]","[11, 26, 7, 27, 6, 22, 20, 8, 39, 31, 35, 38, 0, 23, 16, 1]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,43.75,43.75,-0.125,42.72727272727273,43.75,"{1: 11, 2: 5}","[[5, 3], [6, 2]]","[[2, 6], [3, 5]]",8,5,8,2
29,1,FBCSP_SVM,4_8s,2000,4000,24,16,29,2000,"[17, 9, 4, 37, 13, 36, 12, 19, 3, 34, 30, 33, 21, 29, 15, 32, 10, 28, 2, 5, 14, 18, 24, 25]","[11, 26, 7, 27, 6, 22, 20, 8, 39, 31, 35, 38, 0, 23, 16, 1]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,43.75,43.75,-0.125,39.743589743589745,43.75,"{1: 3, 2: 13}","[[1, 7], [2, 6]]","[[6, 2], [7, 1]]",8,1,8,6
29,2,CSP_LDA,4_8s,2000,4000,24,16,29,2000,"[6, 21, 5, 19, 16, 3, 2, 11, 33, 14, 7, 39, 27, 38, 12, 9, 20, 30, 0, 36, 18, 4, 17, 1]","[24, 37, 29, 25, 31, 22, 10, 28, 35, 8, 34, 13, 15, 26, 32, 23]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,43.75,43.75,-0.125,42.72727272727273,43.75,"{1: 5, 2: 11}","[[2, 6], [3, 5]]","[[5, 3], [6, 2]]",8,2,8,5
29,2,FBCSP_SVM,4_8s,2000,4000,24,16,29,2000,"[6, 21, 5, 19, 16, 3, 2, 11, 33, 14, 7, 39, 27, 38, 12, 9, 20, 30, 0, 36, 18, 4, 17, 1]","[24, 37, 29, 25, 31, 22, 10, 28, 35, 8, 34, 13, 15, 26, 32, 23]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,31.25,31.25,-0.375,30.952380952380953,31.25,"{1: 7, 2: 9}","[[2, 6], [5, 3]]","[[3, 5], [6, 2]]",8,2,8,3
29,3,CSP_LDA,4_8s,2000,4000,24,16,29,2000,"[25, 5, 32, 26, 10, 7, 18, 0, 14, 39, 8, 9, 21, 13, 11, 33, 22, 12, 35, 36, 19, 17, 20, 4]","[37, 15, 28, 29, 27, 3, 16, 1, 24, 2, 31, 30, 38, 23, 6, 34]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,50.0,50.0,0.0,50.0,50.0,"{1: 4, 2: 12}","[[2, 6], [2, 6]]","[[6, 2], [6, 2]]",8,2,8,6
29,3,FBCSP_SVM,4_8s,2000,4000,24,16,29,2000,"[25, 5, 32, 26, 10, 7, 18, 0, 14, 39, 8, 9, 21, 13, 11, 33, 22, 12, 35, 36, 19, 17, 20, 4]","[37, 15, 28, 29, 27, 3, 16, 1, 24, 2, 31, 30, 38, 23, 6, 34]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,50.0,50.0,0.0,50.0,50.0,"{1: 10, 2: 6}","[[5, 3], [5, 3]]","[[3, 5], [3, 5]]",8,5,8,3
29,4,CSP_LDA,4_8s,2000,4000,24,16,29,2000,"[32, 7, 10, 37, 35, 4, 31, 21, 17, 30, 24, 18, 33, 0, 26, 25, 20, 38, 34, 3, 1, 5, 12, 19]","[15, 11, 29, 9, 6, 39, 14, 8, 2, 36, 16, 23, 13, 22, 27, 28]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,56.25,56.25,0.125,56.34920634920635,56.25,"{1: 9, 2: 7}","[[5, 3], [4, 4]]","[[4, 4], [3, 5]]",8,5,8,4
29,4,FBCSP_SVM,4_8s,2000,4000,24,16,29,2000,"[32, 7, 10, 37, 35, 4, 31, 21, 17, 30, 24, 18, 33, 0, 26, 25, 20, 38, 34, 3, 1, 5, 12, 19]","[15, 11, 29, 9, 6, 39, 14, 8, 2, 36, 16, 23, 13, 22, 27, 28]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,50.0,50.0,0.0,50.0,50.0,"{1: 8, 2: 8}","[[4, 4], [4, 4]]","[[4, 4], [4, 4]]",8,4,8,4
29,5,CSP_LDA,4_8s,2000,4000,24,16,29,2000,"[0, 26, 29, 1, 2, 35, 9, 19, 7, 16, 23, 32, 37, 14, 36, 31, 24, 25, 30, 33, 20, 8, 12, 15]","[39, 17, 5, 6, 3, 21, 10, 18, 4, 13, 11, 22, 38, 27, 28, 34]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,31.25,31.25,-0.375,30.952380952380953,31.25,"{1: 9, 2: 7}","[[3, 5], [6, 2]]","[[2, 6], [5, 3]]",8,3,8,2
29,5,FBCSP_SVM,4_8s,2000,4000,24,16,29,2000,"[0, 26, 29, 1, 2, 35, 9, 19, 7, 16, 23, 32, 37, 14, 36, 31, 24, 25, 30, 33, 20, 8, 12, 15]","[39, 17, 5, 6, 3, 21, 10, 18, 4, 13, 11, 22, 38, 27, 28, 34]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,43.75,43.75,-0.125,43.65079365079365,43.75,"{1: 7, 2: 9}","[[3, 5], [4, 4]]","[[4, 4], [5, 3]]",8,3,8,4
29,6,CSP_LDA,4_8s,2000,4000,24,16,29,2000,"[27, 20, 18, 17, 31, 30, 24, 4, 10, 25, 1, 2, 28, 21, 8, 13, 38, 15, 6, 11, 39, 7, 3, 36]","[26, 23, 16, 12, 34, 22, 0, 29, 14, 32, 19, 9, 33, 5, 35, 37]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,43.75,43.75,-0.125,43.65079365079365,43.75,"{1: 9, 2: 7}","[[4, 4], [5, 3]]","[[3, 5], [4, 4]]",8,4,8,3
29,6,FBCSP_SVM,4_8s,2000,4000,24,16,29,2000,"[27, 20, 18, 17, 31, 30, 24, 4, 10, 25, 1, 2, 28, 21, 8, 13, 38, 15, 6, 11, 39, 7, 3, 36]","[26, 23, 16, 12, 34, 22, 0, 29, 14, 32, 19, 9, 33, 5, 35, 37]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,18.75,18.75,-0.625,18.253968253968253,18.75,"{1: 9, 2: 7}","[[2, 6], [7, 1]]","[[1, 7], [6, 2]]",8,2,8,1
29,7,CSP_LDA,4_8s,2000,4000,24,16,29,2000,"[20, 12, 31, 38, 35, 10, 24, 26, 11, 0, 15, 6, 9, 7, 29, 33, 4, 19, 13, 23, 32, 14, 5, 36]","[25, 22, 18, 34, 37, 1, 27, 39, 16, 30, 21, 8, 17, 2, 3, 28]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,43.75,43.75,-0.125,39.743589743589745,43.75,"{1: 13, 2: 3}","[[6, 2], [7, 1]]","[[1, 7], [2, 6]]",8,6,8,1
29,7,FBCSP_SVM,4_8s,2000,4000,24,16,29,2000,"[20, 12, 31, 38, 35, 10, 24, 26, 11, 0, 15, 6, 9, 7, 29, 33, 4, 19, 13, 23, 32, 14, 5, 36]","[25, 22, 18, 34, 37, 1, 27, 39, 16, 30, 21, 8, 17, 2, 3, 28]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,50.0,50.0,0.0,50.0,50.0,"{1: 6, 2: 10}","[[3, 5], [3, 5]]","[[5, 3], [5, 3]]",8,3,8,5
29,8,CSP_LDA,4_8s,2000,4000,24,16,29,2000,"[6, 25, 38, 0, 11, 32, 3, 36, 15, 27, 5, 30, 16, 22, 39, 12, 33, 2, 21, 13, 7, 34, 4, 23]","[35, 10, 8, 17, 31, 14, 29, 20, 37, 19, 24, 28, 26, 1, 18, 9]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,25.0,25.0,-0.5,23.333333333333332,25.0,"{1: 6, 2: 10}","[[1, 7], [5, 3]]","[[3, 5], [7, 1]]",8,1,8,3
29,8,FBCSP_SVM,4_8s,2000,4000,24,16,29,2000,"[6, 25, 38, 0, 11, 32, 3, 36, 15, 27, 5, 30, 16, 22, 39, 12, 33, 2, 21, 13, 7, 34, 4, 23]","[35, 10, 8, 17, 31, 14, 29, 20, 37, 19, 24, 28, 26, 1, 18, 9]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,31.25,31.25,-0.375,30.952380952380953,31.25,"{1: 7, 2: 9}","[[2, 6], [5, 3]]","[[3, 5], [6, 2]]",8,2,8,3
29,9,CSP_LDA,4_8s,2000,4000,24,16,29,2000,"[6, 26, 23, 20, 37, 21, 39, 33, 15, 11, 13, 14, 25, 2, 27, 17, 16, 5, 4, 34, 28, 32, 12, 38]","[1, 35, 36, 22, 18, 30, 10, 3, 19, 31, 7, 29, 9, 24, 0, 8]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,31.25,31.25,-0.375,28.181818181818187,31.25,"{1: 11, 2: 5}","[[4, 4], [7, 1]]","[[1, 7], [4, 4]]",8,4,8,1
29,9,FBCSP_SVM,4_8s,2000,4000,24,16,29,2000,"[6, 26, 23, 20, 37, 21, 39, 33, 15, 11, 13, 14, 25, 2, 27, 17, 16, 5, 4, 34, 28, 32, 12, 38]","[1, 35, 36, 22, 18, 30, 10, 3, 19, 31, 7, 29, 9, 24, 0, 8]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,50.0,50.0,0.0,50.0,50.0,"{1: 10, 2: 6}","[[5, 3], [5, 3]]","[[3, 5], [3, 5]]",8,5,8,3
29,10,CSP_LDA,4_8s,2000,4000,24,16,29,2000,"[23, 39, 15, 6, 17, 22, 28, 20, 14, 10, 31, 25, 16, 1, 5, 0, 12, 11, 4, 33, 38, 9, 34, 13]","[19, 36, 35, 29, 30, 8, 2, 27, 7, 37, 32, 3, 26, 18, 21, 24]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,50.0,50.0,0.0,50.0,50.0,"{1: 10, 2: 6}","[[5, 3], [5, 3]]","[[3, 5], [3, 5]]",8,5,8,3
29,10,FBCSP_SVM,4_8s,2000,4000,24,16,29,2000,"[23, 39, 15, 6, 17, 22, 28, 20, 14, 10, 31, 25, 16, 1, 5, 0, 12, 11, 4, 33, 38, 9, 34, 13]","[19, 36, 35, 29, 30, 8, 2, 27, 7, 37, 32, 3, 26, 18, 21, 24]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,37.5,37.5,-0.25,36.66666666666667,37.5,"{1: 10, 2: 6}","[[4, 4], [6, 2]]","[[2, 6], [4, 4]]",8,4,8,2
30,1,CSP_LDA,4_8s,2000,4000,24,16,29,2000,"[13, 30, 15, 39, 23, 29, 25, 8, 28, 22, 19, 1, 36, 12, 7, 18, 4, 11, 16, 26, 14, 10, 5, 27]","[35, 20, 3, 6, 33, 32, 24, 9, 17, 31, 38, 0, 34, 2, 21, 37]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,56.25,56.25,0.125,60.256410256410255,56.25,"{1: 3, 2: 13}","[[2, 6], [1, 7]]","[[7, 1], [6, 2]]",8,2,8,7
30,1,FBCSP_SVM,4_8s,2000,4000,24,16,29,2000,"[13, 30, 15, 39, 23, 29, 25, 8, 28, 22, 19, 1, 36, 12, 7, 18, 4, 11, 16, 26, 14, 10, 5, 27]","[35, 20, 3, 6, 33, 32, 24, 9, 17, 31, 38, 0, 34, 2, 21, 37]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,81.25,81.25,0.625,86.36363636363636,81.25,"{1: 5, 2: 11}","[[5, 3], [0, 8]]","[[8, 0], [3, 5]]",8,5,8,8
30,2,CSP_LDA,4_8s,2000,4000,24,16,29,2000,"[28, 9, 4, 0, 14, 20, 34, 21, 17, 16, 22, 25, 37, 11, 13, 7, 36, 19, 1, 23, 30, 12, 24, 15]","[18, 8, 38, 39, 33, 31, 29, 3, 27, 26, 6, 10, 5, 32, 35, 2]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,62.5,62.5,0.25,63.33333333333333,62.5,"{1: 10, 2: 6}","[[6, 2], [4, 4]]","[[4, 4], [2, 6]]",8,6,8,4
30,2,FBCSP_SVM,4_8s,2000,4000,24,16,29,2000,"[28, 9, 4, 0, 14, 20, 34, 21, 17, 16, 22, 25, 37, 11, 13, 7, 36, 19, 1, 23, 30, 12, 24, 15]","[18, 8, 38, 39, 33, 31, 29, 3, 27, 26, 6, 10, 5, 32, 35, 2]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,50.0,50.0,0.0,50.0,50.0,"{1: 10, 2: 6}","[[5, 3], [5, 3]]","[[3, 5], [3, 5]]",8,5,8,3
30,3,CSP_LDA,4_8s,2000,4000,24,16,29,2000,"[33, 14, 28, 7, 0, 3, 2, 17, 39, 37, 13, 5, 6, 32, 30, 1, 38, 24, 18, 23, 36, 25, 9, 16]","[19, 15, 29, 10, 35, 22, 21, 26, 11, 8, 34, 20, 31, 4, 12, 27]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,50.0,50.0,0.0,50.0,50.0,"{1: 8, 2: 8}","[[4, 4], [4, 4]]","[[4, 4], [4, 4]]",8,4,8,4
30,3,FBCSP_SVM,4_8s,2000,4000,24,16,29,2000,"[33, 14, 28, 7, 0, 3, 2, 17, 39, 37, 13, 5, 6, 32, 30, 1, 38, 24, 18, 23, 36, 25, 9, 16]","[19, 15, 29, 10, 35, 22, 21, 26, 11, 8, 34, 20, 31, 4, 12, 27]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,50.0,50.0,0.0,50.0,50.0,"{1: 10, 2: 6}","[[5, 3], [5, 3]]","[[3, 5], [3, 5]]",8,5,8,3
30,4,CSP_LDA,4_8s,2000,4000,24,16,29,2000,"[1, 35, 39, 4, 38, 7, 22, 37, 18, 26, 33, 8, 0, 17, 36, 31, 16, 10, 28, 5, 15, 3, 32, 27]","[29, 20, 14, 19, 13, 25, 21, 11, 34, 6, 24, 12, 9, 23, 30, 2]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,50.0,50.0,0.0,50.0,50.0,"{1: 10, 2: 6}","[[5, 3], [5, 3]]","[[3, 5], [3, 5]]",8,5,8,3
30,4,FBCSP_SVM,4_8s,2000,4000,24,16,29,2000,"[1, 35, 39, 4, 38, 7, 22, 37, 18, 26, 33, 8, 0, 17, 36, 31, 16, 10, 28, 5, 15, 3, 32, 27]","[29, 20, 14, 19, 13, 25, 21, 11, 34, 6, 24, 12, 9, 23, 30, 2]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,56.25,56.25,0.125,56.34920634920635,56.25,"{1: 7, 2: 9}","[[4, 4], [3, 5]]","[[5, 3], [4, 4]]",8,4,8,5
30,5,CSP_LDA,4_8s,2000,4000,24,16,29,2000,"[3, 28, 18, 9, 23, 37, 7, 24, 14, 38, 20, 17, 39, 8, 32, 11, 2, 30, 19, 29, 12, 21, 6, 1]","[36, 35, 5, 26, 15, 25, 10, 34, 16, 31, 4, 27, 13, 33, 22, 0]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,50.0,50.0,0.0,50.0,50.0,"{1: 12, 2: 4}","[[6, 2], [6, 2]]","[[2, 6], [2, 6]]",8,6,8,2
30,5,FBCSP_SVM,4_8s,2000,4000,24,16,29,2000,"[3, 28, 18, 9, 23, 37, 7, 24, 14, 38, 20, 17, 39, 8, 32, 11, 2, 30, 19, 29, 12, 21, 6, 1]","[36, 35, 5, 26, 15, 25, 10, 34, 16, 31, 4, 27, 13, 33, 22, 0]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,56.25,56.25,0.125,60.256410256410255,56.25,"{1: 13, 2: 3}","[[7, 1], [6, 2]]","[[2, 6], [1, 7]]",8,7,8,2
30,6,CSP_LDA,4_8s,2000,4000,24,16,29,2000,"[16, 5, 29, 1, 39, 22, 15, 4, 23, 35, 24, 12, 8, 20, 27, 30, 37, 17, 0, 6, 7, 38, 26, 31]","[13, 18, 25, 33, 32, 10, 14, 3, 19, 34, 9, 11, 2, 36, 28, 21]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,75.0,75.0,0.5,76.66666666666666,75.0,"{1: 6, 2: 10}","[[5, 3], [1, 7]]","[[7, 1], [3, 5]]",8,5,8,7
30,6,FBCSP_SVM,4_8s,2000,4000,24,16,29,2000,"[16, 5, 29, 1, 39, 22, 15, 4, 23, 35, 24, 12, 8, 20, 27, 30, 37, 17, 0, 6, 7, 38, 26, 31]","[13, 18, 25, 33, 32, 10, 14, 3, 19, 34, 9, 11, 2, 36, 28, 21]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,75.0,75.0,0.5,76.66666666666666,75.0,"{1: 6, 2: 10}","[[5, 3], [1, 7]]","[[7, 1], [3, 5]]",8,5,8,7
30,7,CSP_LDA,4_8s,2000,4000,24,16,29,2000,"[27, 8, 19, 4, 10, 12, 6, 23, 20, 29, 2, 22, 31, 36, 3, 15, 14, 17, 25, 32, 11, 37, 5, 38]","[33, 21, 13, 1, 16, 28, 18, 34, 35, 39, 24, 26, 30, 0, 7, 9]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,62.5,62.5,0.25,66.66666666666667,62.5,"{1: 12, 2: 4}","[[7, 1], [5, 3]]","[[3, 5], [1, 7]]",8,7,8,3
30,7,FBCSP_SVM,4_8s,2000,4000,24,16,29,2000,"[27, 8, 19, 4, 10, 12, 6, 23, 20, 29, 2, 22, 31, 36, 3, 15, 14, 17, 25, 32, 11, 37, 5, 38]","[33, 21, 13, 1, 16, 28, 18, 34, 35, 39, 24, 26, 30, 0, 7, 9]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,62.5,62.5,0.25,66.66666666666667,62.5,"{1: 12, 2: 4}","[[7, 1], [5, 3]]","[[3, 5], [1, 7]]",8,7,8,3
30,8,CSP_LDA,4_8s,2000,4000,24,16,29,2000,"[0, 24, 13, 19, 16, 20, 25, 32, 1, 29, 18, 23, 6, 22, 5, 21, 30, 39, 15, 8, 34, 7, 10, 11]","[36, 35, 26, 9, 3, 2, 17, 37, 27, 12, 33, 28, 4, 31, 38, 14]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,68.75,68.75,0.375,69.04761904761905,68.75,"{1: 7, 2: 9}","[[5, 3], [2, 6]]","[[6, 2], [3, 5]]",8,5,8,6
30,8,FBCSP_SVM,4_8s,2000,4000,24,16,29,2000,"[0, 24, 13, 19, 16, 20, 25, 32, 1, 29, 18, 23, 6, 22, 5, 21, 30, 39, 15, 8, 34, 7, 10, 11]","[36, 35, 26, 9, 3, 2, 17, 37, 27, 12, 33, 28, 4, 31, 38, 14]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,62.5,62.5,0.25,62.5,62.5,"{1: 8, 2: 8}","[[5, 3], [3, 5]]","[[5, 3], [3, 5]]",8,5,8,5
30,9,CSP_LDA,4_8s,2000,4000,24,16,29,2000,"[25, 36, 8, 0, 29, 3, 9, 1, 24, 31, 38, 4, 26, 7, 16, 5, 22, 11, 21, 10, 17, 33, 2, 28]","[27, 37, 23, 32, 15, 20, 34, 14, 18, 6, 19, 12, 30, 35, 13, 39]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,50.0,50.0,0.0,50.0,50.0,"{1: 10, 2: 6}","[[5, 3], [5, 3]]","[[3, 5], [3, 5]]",8,5,8,3
30,9,FBCSP_SVM,4_8s,2000,4000,24,16,29,2000,"[25, 36, 8, 0, 29, 3, 9, 1, 24, 31, 38, 4, 26, 7, 16, 5, 22, 11, 21, 10, 17, 33, 2, 28]","[27, 37, 23, 32, 15, 20, 34, 14, 18, 6, 19, 12, 30, 35, 13, 39]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,50.0,50.0,0.0,50.0,50.0,"{1: 12, 2: 4}","[[6, 2], [6, 2]]","[[2, 6], [2, 6]]",8,6,8,2
30,10,CSP_LDA,4_8s,2000,4000,24,16,29,2000,"[17, 24, 10, 12, 22, 35, 8, 11, 14, 28, 3, 36, 4, 21, 13, 19, 7, 32, 15, 29, 26, 25, 9, 16]","[37, 38, 31, 30, 33, 27, 18, 0, 34, 23, 1, 5, 39, 2, 6, 20]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,37.5,37.5,-0.25,36.66666666666667,37.5,"{1: 10, 2: 6}","[[4, 4], [6, 2]]","[[2, 6], [4, 4]]",8,4,8,2
30,10,FBCSP_SVM,4_8s,2000,4000,24,16,29,2000,"[17, 24, 10, 12, 22, 35, 8, 11, 14, 28, 3, 36, 4, 21, 13, 19, 7, 32, 15, 29, 26, 25, 9, 16]","[37, 38, 31, 30, 33, 27, 18, 0, 34, 23, 1, 5, 39, 2, 6, 20]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,50.0,50.0,0.0,50.0,50.0,"{1: 12, 2: 4}","[[6, 2], [6, 2]]","[[2, 6], [2, 6]]",8,6,8,2
31,1,CSP_LDA,4_8s,2000,4000,24,16,29,2000,"[18, 32, 15, 19, 3, 8, 38, 10, 7, 2, 35, 17, 6, 21, 29, 22, 11, 23, 31, 24, 14, 1, 26, 30]","[25, 13, 5, 0, 27, 4, 9, 12, 39, 36, 16, 33, 34, 37, 28, 20]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,43.75,43.75,-0.125,39.743589743589745,43.75,"{1: 3, 2: 13}","[[1, 7], [2, 6]]","[[6, 2], [7, 1]]",8,1,8,6
31,1,FBCSP_SVM,4_8s,2000,4000,24,16,29,2000,"[18, 32, 15, 19, 3, 8, 38, 10, 7, 2, 35, 17, 6, 21, 29, 22, 11, 23, 31, 24, 14, 1, 26, 30]","[25, 13, 5, 0, 27, 4, 9, 12, 39, 36, 16, 33, 34, 37, 28, 20]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,37.5,37.5,-0.25,37.5,37.5,"{1: 8, 2: 8}","[[3, 5], [5, 3]]","[[3, 5], [5, 3]]",8,3,8,3
31,2,CSP_LDA,4_8s,2000,4000,24,16,29,2000,"[13, 15, 6, 34, 35, 36, 38, 20, 24, 33, 39, 25, 18, 26, 9, 16, 27, 14, 17, 37, 1, 23, 10, 8]","[4, 7, 12, 2, 30, 28, 29, 32, 19, 21, 5, 3, 31, 0, 22, 11]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,50.0,50.0,0.0,50.0,50.0,"{1: 10, 2: 6}","[[5, 3], [5, 3]]","[[3, 5], [3, 5]]",8,5,8,3
31,2,FBCSP_SVM,4_8s,2000,4000,24,16,29,2000,"[13, 15, 6, 34, 35, 36, 38, 20, 24, 33, 39, 25, 18, 26, 9, 16, 27, 14, 17, 37, 1, 23, 10, 8]","[4, 7, 12, 2, 30, 28, 29, 32, 19, 21, 5, 3, 31, 0, 22, 11]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,31.25,31.25,-0.375,19.230769230769234,31.25,"{1: 13, 2: 3}","[[5, 3], [8, 0]]","[[0, 8], [3, 5]]",8,5,8,0
31,3,CSP_LDA,4_8s,2000,4000,24,16,29,2000,"[7, 16, 11, 38, 4, 18, 9, 36, 12, 13, 20, 34, 10, 23, 2, 27, 28, 32, 25, 17, 37, 35, 31, 29]","[39, 21, 6, 33, 5, 30, 1, 19, 24, 26, 3, 0, 15, 8, 14, 22]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,43.75,43.75,-0.125,43.65079365079365,43.75,"{1: 7, 2: 9}","[[3, 5], [4, 4]]","[[4, 4], [5, 3]]",8,3,8,4
31,3,FBCSP_SVM,4_8s,2000,4000,24,16,29,2000,"[7, 16, 11, 38, 4, 18, 9, 36, 12, 13, 20, 34, 10, 23, 2, 27, 28, 32, 25, 17, 37, 35, 31, 29]","[39, 21, 6, 33, 5, 30, 1, 19, 24, 26, 3, 0, 15, 8, 14, 22]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,43.75,43.75,-0.125,42.72727272727273,43.75,"{1: 11, 2: 5}","[[5, 3], [6, 2]]","[[2, 6], [3, 5]]",8,5,8,2
