subject_id,rep,band,accuracy,balanced_accuracy
36,0,8-30,0.375,0.3968253968253968
36,0,12-20,0.5625,0.5952380952380952
36,0,15-20,0.3125,0.32539682539682535
36,0,15-30,0.375,0.4126984126984127
36,0,20-30,0.4375,0.45238095238095233
36,0,8-15,0.25,0.2698412698412698
36,1,8-12,0.1875,0.18253968253968253
36,1,8-20,0.5625,0.5793650793650793
36,1,8-30,0.375,0.36507936507936506
36,1,12-20,0.625,0.6507936507936507
36,1,15-20,0.25,0.2857142857142857
36,1,15-30,0.4375,0.4365079365079365
36,1,20-30,0.5,0.4920634920634921
36,1,8-15,0.4375,0.4365079365079365
36,2,8-12,0.25,0.25
36,2,8-20,0.3125,0.3125
36,2,8-30,0.3125,0.3125
36,2,12-20,0.4375,0.4375
36,2,15-20,0.3125,0.3125
36,2,15-30,0.375,0.375
36,2,20-30,0.5625,0.5625
36,2,8-15,0.25,0.25
36,3,8-12,0.3125,0.3412698412698413
36,3,8-20,0.3125,0.35714285714285715
36,3,8-30,0.25,0.2698412698412698
36,3,12-20,0.4375,0.4841269841269841
36,3,15-20,0.375,0.4126984126984127
36,3,15-30,0.375,0.4126984126984127
36,3,20-30,0.5625,0.5793650793650793
36,3,8-15,0.3125,0.3412698412698413
36,4,8-12,0.3125,0.4166666666666667
36,4,8-20,0.5625,0.65
36,4,8-30,0.375,0.5
36,4,12-20,0.4375,0.55
36,4,15-20,0.3125,0.35
36,4,15-30,0.375,0.4666666666666667
36,4,20-30,0.4375,0.5166666666666667
36,4,8-15,0.375,0.43333333333333335
36,5,8-12,0.3125,0.32539682539682535
36,5,8-20,0.375,0.3968253968253968
36,5,8-30,0.4375,0.45238095238095233
36,5,12-20,0.4375,0.45238095238095233
36,5,15-20,0.375,0.3968253968253968
36,5,15-30,0.4375,0.46825396825396826
36,5,20-30,0.625,0.6349206349206349
36,5,8-15,0.3125,0.3412698412698413
36,6,8-12,0.375,0.3968253968253968
36,6,8-20,0.3125,0.3412698412698413
36,6,8-30,0.4375,0.4365079365079365
36,6,12-20,0.6875,0.7063492063492063
36,6,15-20,0.375,0.3968253968253968
36,6,15-30,0.3125,0.3412698412698413
36,6,20-30,0.375,0.3968253968253968
36,6,8-15,0.375,0.4126984126984127
36,7,8-12,0.3125,0.3125
36,7,8-20,0.5,0.5
36,7,8-30,0.625,0.625
36,7,12-20,0.75,0.75
36,7,15-20,0.375,0.375
36,7,15-30,0.4375,0.4375
36,7,20-30,0.5,0.5
36,7,8-15,0.4375,0.4375
36,8,8-12,0.4375,0.45238095238095233
36,8,8-20,0.375,0.38095238095238093
36,8,8-30,0.4375,0.45238095238095233
36,8,12-20,0.625,0.6507936507936507
36,8,15-20,0.5,0.5238095238095238
36,8,15-30,0.4375,0.45238095238095233
36,8,20-30,0.375,0.38095238095238093
36,8,8-15,0.3125,0.3412698412698413
36,9,8-12,0.3125,0.3125
36,9,8-20,0.5,0.5
36,9,8-30,0.5,0.5
36,9,12-20,0.5,0.5
36,9,15-20,0.4375,0.4375
36,9,15-30,0.3125,0.3125
36,9,20-30,0.375,0.375
36,9,8-15,0.5,0.5
37,0,8-12,0.5625,0.5793650793650793
37,0,8-20,0.5625,0.5793650793650793
37,0,8-30,0.625,0.6507936507936507
37,0,12-20,0.375,0.3968253968253968
37,0,15-20,0.6875,0.6904761904761905
37,0,15-30,0.875,0.8888888888888888
37,0,20-30,0.8125,0.8333333333333333
37,0,8-15,0.5,0.5079365079365079
37,1,8-12,0.375,0.38095238095238093
37,1,8-20,0.4375,0.4365079365079365
37,1,8-30,0.625,0.6349206349206349
37,1,12-20,0.5,0.5079365079365079
37,1,15-20,0.625,0.6190476190476191
37,1,15-30,0.75,0.7777777777777778
37,1,20-30,0.6875,0.7222222222222222
37,1,8-15,0.4375,0.4365079365079365
37,2,8-12,0.5,0.6363636363636364
37,2,8-20,0.4375,0.5363636363636364
37,2,8-30,0.4375,0.5363636363636364
37,2,12-20,0.375,0.49090909090909096
37,2,15-20,0.375,0.5454545454545454
37,2,15-30,0.5625,0.6272727272727273
37,2,20-30,0.5625,0.6272727272727273
37,2,8-15,0.4375,0.5363636363636364
37,3,8-12,0.5625,0.5952380952380952
37,3,8-20,0.5,0.5079365079365079
37,3,8-30,0.5,0.4920634920634921
37,3,12-20,0.5,0.5238095238095238
37,3,15-20,0.5625,0.5952380952380952
37,3,15-30,0.75,0.746031746031746
37,3,20-30,0.8125,0.8333333333333333
37,3,8-15,0.5625,0.5952380952380952
37,4,8-12,0.5,0.5238095238095238
37,4,8-20,0.5,0.5079365079365079
37,4,8-30,0.5625,0.5793650793650793
37,4,12-20,0.375,0.36507936507936506
37,4,15-20,0.375,0.36507936507936506
37,4,15-30,0.625,0.6190476190476191
37,4,20-30,0.6875,0.6746031746031746
37,4,8-15,0.5,0.5238095238095238
37,5,8-12,0.5625,0.5625
37,5,8-20,0.5625,0.5625
37,5,8-30,0.5625,0.5625
37,5,12-20,0.6875,0.6875
37,5,15-20,0.6875,0.6875
37,5,15-30,0.75,0.75
37,5,20-30,0.6875,0.6875
37,5,8-15,0.625,0.625
37,6,8-12,0.5,0.5
37,6,8-20,0.5,0.5
37,6,8-30,0.75,0.75
37,6,12-20,0.625,0.625
37,6,15-20,0.5,0.5
37,6,15-30,0.875,0.875
37,6,20-30,0.8125,0.8125
37,6,8-15,0.5,0.5
37,7,8-12,0.5625,0.5634920634920635
37,7,8-20,0.4375,0.45238095238095233
37,7,8-30,0.625,0.6190476190476191
37,7,12-20,0.3125,0.3412698412698413
37,7,15-20,0.625,0.6190476190476191
37,7,15-30,0.875,0.873015873015873
37,7,20-30,0.8125,0.8015873015873016
37,7,8-15,0.5,0.4920634920634921
37,8,8-12,0.5,0.5
37,8,8-20,0.5,0.5
37,8,8-30,0.625,0.625
37,8,12-20,0.5625,0.5625
37,8,15-20,0.5625,0.5625
37,8,15-30,0.8125,0.8125
37,8,20-30,0.875,0.875
37,8,8-15,0.5625,0.5625
37,9,8-12,0.4375,0.4375
37,9,8-20,0.4375,0.4375
37,9,8-30,0.5,0.5
37,9,12-20,0.4375,0.4375
37,9,15-20,0.5625,0.5625
37,9,15-30,0.75,0.75
37,9,20-30,0.6875,0.6875
37,9,8-15,0.5,0.5
38,0,8-12,0.4375,0.4375
38,0,8-20,0.375,0.375
38,0,8-30,0.5625,0.5625
38,0,12-20,0.5625,0.5625
38,0,15-20,0.4375,0.4375
38,0,15-30,0.5,0.5
38,0,20-30,0.5625,0.5625
38,0,8-15,0.5,0.5
38,1,8-12,0.4375,0.45238095238095233
38,1,8-20,0.4375,0.46825396825396826
38,1,8-30,0.75,0.7777777777777778
38,1,12-20,0.5,0.5396825396825397
38,1,15-20,0.375,0.38095238095238093
38,1,15-30,0.6875,0.7063492063492063
38,1,20-30,0.75,0.7619047619047619
38,1,8-15,0.5625,0.5634920634920635
38,2,8-12,0.4375,0.46825396825396826
38,2,8-20,0.5,0.5079365079365079
38,2,8-30,0.625,0.6507936507936507
38,2,12-20,0.5625,0.5952380952380952
38,2,15-20,0.5,0.5238095238095238
38,2,15-30,0.75,0.746031746031746
38,2,20-30,0.625,0.6190476190476191
38,2,8-15,0.4375,0.4365079365079365
38,3,8-12,0.5625,0.5793650793650793
38,3,8-20,0.375,0.36507936507936506
38,3,8-30,0.5,0.4920634920634921
38,3,12-20,0.5,0.4920634920634921
38,3,15-20,0.5,0.5079365079365079
38,3,15-30,0.5,0.5079365079365079
38,3,20-30,0.625,0.6507936507936507
38,3,8-15,0.375,0.38095238095238093
38,4,8-12,0.5,0.46031746031746035
38,4,8-20,0.5,0.5079365079365079
38,4,8-30,0.5625,0.5634920634920635
38,4,12-20,0.4375,0.4365079365079365
38,4,15-20,0.5625,0.5793650793650793
38,4,15-30,0.5625,0.5952380952380952
38,4,20-30,0.6875,0.7222222222222222
38,4,8-15,0.375,0.36507936507936506
38,5,8-12,0.4375,0.4375
38,5,8-20,0.5625,0.5625
38,5,8-30,0.5,0.5
38,5,12-20,0.5,0.5
38,5,15-20,0.3125,0.3125
38,5,15-30,0.375,0.375
38,5,20-30,0.5,0.5
38,5,8-15,0.375,0.375
38,6,8-12,0.3125,0.3125
38,6,8-20,0.5625,0.5625
38,6,8-30,0.625,0.625
38,6,12-20,0.4375,0.4375
38,6,15-20,0.4375,0.4375
38,6,15-30,0.5,0.5
38,6,20-30,0.5,0.5
38,6,8-15,0.5,0.5
38,7,8-12,0.4375,0.4375
38,7,8-20,0.5,0.5
38,7,8-30,0.4375,0.4375
38,7,12-20,0.5625,0.5625
38,7,15-20,0.5,0.5
38,7,15-30,0.625,0.625
38,7,20-30,0.75,0.75
38,7,8-15,0.25,0.25
38,8,8-12,0.5,0.5079365079365079
38,8,8-20,0.375,0.3968253968253968
38,8,8-30,0.6875,0.7063492063492063
38,8,12-20,0.4375,0.46825396825396826
38,8,15-20,0.375,0.4126984126984127
38,8,15-30,0.625,0.6349206349206349
38,8,20-30,0.625,0.6190476190476191
38,8,8-15,0.5625,0.5793650793650793
38,9,8-12,0.5,0.5
38,9,8-20,0.3125,0.3125
38,9,8-30,0.25,0.25
38,9,12-20,0.375,0.375
38,9,15-20,0.5625,0.5625
38,9,15-30,0.375,0.375
38,9,20-30,0.5625,0.5625
38,9,8-15,0.25,0.25
39,0,8-12,0.5625,0.5317460317460317
39,0,8-20,0.5,0.47619047619047616
39,0,8-30,0.5,0.47619047619047616
39,0,12-20,0.4375,0.4365079365079365
39,0,15-20,0.5625,0.5317460317460317
39,0,15-30,0.4375,0.4365079365079365
39,0,20-30,0.3125,0.32539682539682535
39,0,8-15,0.5,0.5079365079365079
39,1,8-12,0.625,0.625
39,1,8-20,0.6875,0.6875
39,1,8-30,0.625,0.625
39,1,12-20,0.3125,0.3125
39,1,15-20,0.5,0.5
39,1,15-30,0.4375,0.4375
39,1,20-30,0.5625,0.5625
39,1,8-15,0.625,0.625
39,2,8-12,0.375,0.4
39,2,8-20,0.3125,0.35
39,2,8-30,0.3125,0.3833333333333333
39,2,12-20,0.4375,0.5166666666666667
39,2,15-20,0.375,0.4666666666666667
39,2,15-30,0.4375,0.5166666666666667
39,2,20-30,0.5625,0.5833333333333333
39,2,8-15,0.375,0.43333333333333335
39,3,8-12,0.5,0.5818181818181818
39,3,8-20,0.5,0.5818181818181818
39,3,8-30,0.5625,0.6818181818181819
39,3,12-20,0.3125,0.3909090909090909
39,3,15-20,0.3125,0.3909090909090909
39,3,15-30,0.375,0.49090909090909096
39,3,20-30,0.375,0.43636363636363634
39,3,8-15,0.5,0.5818181818181818
39,4,8-12,0.375,0.5454545454545454
39,4,8-20,0.5,0.6363636363636364
39,4,8-30,0.5,0.5818181818181818
39,4,12-20,0.3125,0.33636363636363636
39,4,15-20,0.25,0.2909090909090909
39,4,15-30,0.375,0.49090909090909096
39,4,20-30,0.375,0.49090909090909096
39,4,8-15,0.5,0.6363636363636364
39,5,8-12,0.4375,0.46825396825396826
39,5,8-20,0.375,0.4126984126984127
39,5,8-30,0.5625,0.5952380952380952
39,5,12-20,0.4375,0.4841269841269841
39,5,15-20,0.4375,0.46825396825396826
39,5,15-30,0.5,0.5396825396825397
39,5,20-30,0.5625,0.5952380952380952
39,5,8-15,0.3125,0.35714285714285715
39,6,8-12,0.3125,0.3909090909090909
39,6,8-20,0.375,0.49090909090909096
39,6,8-30,0.375,0.5454545454545454
39,6,12-20,0.1875,0.3
39,6,15-20,0.375,0.43636363636363634
39,6,15-30,0.375,0.5454545454545454
39,6,20-30,0.4375,0.5909090909090909
39,6,8-15,0.375,0.49090909090909096
39,7,8-12,0.5,0.5079365079365079
39,7,8-20,0.75,0.7777777777777778
39,7,8-30,0.625,0.6507936507936507
39,7,12-20,0.5625,0.6111111111111112
39,7,15-20,0.4375,0.46825396825396826
39,7,15-30,0.375,0.36507936507936506
39,7,20-30,0.4375,0.4365079365079365
39,7,8-15,0.5625,0.5793650793650793
39,8,8-12,0.5,0.5
39,8,8-20,0.5625,0.5625
39,8,8-30,0.4375,0.4375
39,8,12-20,0.625,0.625
39,8,15-20,0.5625,0.5625
39,8,15-30,0.5625,0.5625
39,8,20-30,0.4375,0.4375
39,8,8-15,0.4375,0.4375
39,9,8-12,0.25,0.5
39,9,8-20,0.375,0.5833333333333334
39,9,8-30,0.375,0.5833333333333334
39,9,12-20,0.25,0.4166666666666667
39,9,15-20,0.25,0.5
39,9,15-30,0.5,0.6666666666666666
39,9,20-30,0.3125,0.5416666666666666
39,9,8-15,0.375,0.5833333333333334
40,0,8-12,0.75,0.75
40,0,8-20,0.75,0.75
40,0,8-30,0.75,0.75
40,0,12-20,0.625,0.625
40,0,15-20,0.625,0.625
40,0,15-30,0.6875,0.6875
40,0,20-30,0.875,0.875
40,0,8-15,0.8125,0.8125
40,1,8-12,0.625,0.625
40,1,8-20,0.625,0.625
40,1,8-30,0.6875,0.6875
40,1,12-20,0.6875,0.6875
40,1,15-20,0.8125,0.8125
40,1,15-30,0.6875,0.6875
40,1,20-30,0.875,0.875
40,1,8-15,0.625,0.625
40,2,8-12,0.5,0.5238095238095238
40,2,8-20,0.6875,0.7222222222222222
40,2,8-30,0.6875,0.6904761904761905
40,2,12-20,0.5625,0.5793650793650793
40,2,15-20,0.5625,0.5634920634920635
40,2,15-30,0.625,0.6190476190476191
40,2,20-30,0.5625,0.5476190476190476
40,2,8-15,0.4375,0.4365079365079365
40,3,8-12,0.625,0.625
40,3,8-20,0.625,0.625
40,3,8-30,0.6875,0.6875
40,3,12-20,0.75,0.75
40,3,15-20,0.6875,0.6875
40,3,15-30,0.75,0.75
40,3,20-30,0.8125,0.8125
40,3,8-15,0.5625,0.5625
40,4,8-12,0.375,0.375
40,4,8-20,0.4375,0.4375
40,4,8-30,0.5625,0.5625
40,4,12-20,0.6875,0.6875
40,4,15-20,0.6875,0.6875
40,4,15-30,0.75,0.75
40,4,20-30,0.75,0.75
40,4,8-15,0.4375,0.4375
40,5,8-12,0.5,0.5333333333333333
40,5,8-20,0.5625,0.6166666666666667
40,5,8-30,0.625,0.7
40,5,12-20,0.625,0.6666666666666667
40,5,15-20,0.5625,0.6166666666666667
40,5,15-30,0.5,0.5666666666666667
40,5,20-30,0.5625,0.6166666666666667
40,5,8-15,0.5625,0.6166666666666667
40,6,8-12,0.5625,0.5793650793650793
40,6,8-20,0.5625,0.5634920634920635
40,6,8-30,0.8125,0.8174603174603174
40,6,12-20,0.75,0.7619047619047619
40,6,15-20,0.8125,0.8174603174603174
40,6,15-30,0.75,0.746031746031746
40,6,20-30,0.9375,0.9444444444444444
40,6,8-15,0.4375,0.45238095238095233
40,7,8-12,0.5625,0.7083333333333334
40,7,8-20,0.625,0.75
40,7,8-30,0.6875,0.7916666666666667
40,7,12-20,0.6875,0.7916666666666667
40,7,15-20,0.6875,0.7916666666666667
40,7,15-30,0.5625,0.625
40,7,20-30,0.75,0.8333333333333333
40,7,8-15,0.625,0.75
40,8,8-12,0.5625,0.6166666666666667
40,8,8-20,0.625,0.6333333333333333
40,8,8-30,0.75,0.7
40,8,12-20,0.875,0.9
40,8,15-20,0.6875,0.7166666666666667
40,8,15-30,0.75,0.7666666666666666
40,8,20-30,0.8125,0.8166666666666667
40,8,8-15,0.625,0.6666666666666667
40,9,8-12,0.5625,0.5952380952380952
40,9,8-20,0.6875,0.7063492063492063
40,9,8-30,0.8125,0.8174603174603174
40,9,12-20,0.8125,0.8015873015873016
40,9,15-20,0.75,0.7619047619047619
40,9,15-30,0.75,0.7619047619047619
40,9,20-30,0.75,0.746031746031746
40,9,8-15,0.6875,0.7063492063492063
41,0,8-12,0.25,0.3333333333333333
41,0,8-20,0.25,0.3
41,0,8-30,0.375,0.43333333333333335
41,0,12-20,0.3125,0.31666666666666665
41,0,15-20,0.5,0.5333333333333333
41,0,15-30,0.4375,0.4833333333333333
41,0,20-30,0.625,0.6666666666666667
41,0,8-15,0.25,0.3
41,1,8-12,0.4375,0.4375
41,1,8-20,0.5625,0.5625
41,1,8-30,0.375,0.375
41,1,12-20,0.375,0.375
41,1,15-20,0.3125,0.3125
41,1,15-30,0.4375,0.4375
41,1,20-30,0.625,0.625
41,1,8-15,0.375,0.375
41,2,8-12,0.5,0.5238095238095238
41,2,8-20,0.5625,0.5793650793650793
41,2,8-30,0.3125,0.32539682539682535
41,2,12-20,0.3125,0.32539682539682535
41,2,15-20,0.3125,0.2777777777777778
41,2,15-30,0.4375,0.4365079365079365
41,2,20-30,0.75,0.746031746031746
41,2,8-15,0.375,0.4126984126984127
41,3,8-12,0.3125,0.5
41,3,8-20,0.3125,0.4454545454545455
41,3,8-30,0.375,0.5454545454545454
41,3,12-20,0.3125,0.5
41,3,15-20,0.3125,0.4454545454545455
41,3,15-30,0.3125,0.4454545454545455
41,3,20-30,0.4375,0.5909090909090909
41,3,8-15,0.25,0.34545454545454546
41,4,8-12,0.3125,0.30952380952380953
41,4,8-20,0.375,0.36507936507936506
41,4,8-30,0.5,0.4920634920634921
41,4,12-20,0.5,0.47619047619047616
41,4,15-20,0.3125,0.32539682539682535
41,4,15-30,0.4375,0.42063492063492064
41,4,20-30,0.625,0.6031746031746031
41,4,8-15,0.3125,0.32539682539682535
41,5,8-12,0.375,0.375
41,5,8-20,0.4375,0.4375
41,5,8-30,0.4375,0.4375
41,5,12-20,0.4375,0.4375
41,5,15-20,0.5,0.5
41,5,15-30,0.375,0.375
41,5,20-30,0.5625,0.5625
41,5,8-15,0.25,0.25
41,6,8-12,0.375,0.4126984126984127
41,6,8-20,0.375,0.38095238095238093
41,6,8-30,0.5,0.5079365079365079
41,6,12-20,0.5,0.5238095238095238
41,6,15-20,0.4375,0.46825396825396826
41,6,15-30,0.5,0.5238095238095238
41,6,20-30,0.625,0.6190476190476191
41,6,8-15,0.375,0.38095238095238093
41,7,8-12,0.4375,0.4375
41,7,8-20,0.3125,0.3125
41,7,8-30,0.4375,0.4375
41,7,12-20,0.375,0.375
41,7,15-20,0.25,0.25
41,7,15-30,0.375,0.375
41,7,20-30,0.5625,0.5625
41,7,8-15,0.25,0.25
41,8,8-12,0.375,0.4666666666666667
41,8,8-20,0.375,0.4666666666666667
41,8,8-30,0.4375,0.5166666666666667
41,8,12-20,0.3125,0.35
41,8,15-20,0.3125,0.35
41,8,15-30,0.625,0.6666666666666667
41,8,20-30,0.625,0.6333333333333333
41,8,8-15,0.3125,0.4166666666666667
41,9,8-12,0.3125,0.3125
41,9,8-20,0.3125,0.3125
41,9,8-30,0.375,0.375
41,9,12-20,0.1875,0.1875
41,9,15-20,0.25,0.25
41,9,15-30,0.3125,0.3125
41,9,20-30,0.125,0.125
41,9,8-15,0.3125,0.3125
42,0,8-12,0.3125,0.31666666666666665
42,0,8-20,0.3125,0.35
42,0,8-30,0.4375,0.45
42,0,12-20,0.5,0.6
42,0,15-20,0.3125,0.3833333333333333
42,0,15-30,0.4375,0.45
42,0,20-30,0.3125,0.31666666666666665
42,0,8-15,0.375,0.4
42,1,8-12,0.5,0.5666666666666667
42,1,8-20,0.5,0.5666666666666667
42,1,8-30,0.625,0.6666666666666667
42,1,12-20,0.5625,0.6166666666666667
42,1,15-20,0.25,0.3333333333333333
42,1,15-30,0.375,0.4666666666666667
42,1,20-30,0.4375,0.45
42,1,8-15,0.5625,0.6166666666666667
42,2,8-12,0.3125,0.35
42,2,8-20,0.4375,0.45
42,2,8-30,0.4375,0.4833333333333333
42,2,12-20,0.375,0.4666666666666667
42,2,15-20,0.5,0.5666666666666667
42,2,15-30,0.375,0.43333333333333335
42,2,20-30,0.5,0.5666666666666667
42,2,8-15,0.375,0.4
42,3,8-12,0.4375,0.45238095238095233
42,3,8-20,0.5625,0.5634920634920635
42,3,8-30,0.8125,0.8174603174603174
42,3,12-20,0.5625,0.5634920634920635
42,3,15-20,0.4375,0.45238095238095233
42,3,15-30,0.375,0.3968253968253968
42,3,20-30,0.625,0.6349206349206349
42,3,8-15,0.375,0.36507936507936506
42,4,8-12,0.375,0.5454545454545454
42,4,8-20,0.3125,0.4454545454545455
42,4,8-30,0.375,0.49090909090909096
42,4,12-20,0.4375,0.5909090909090909
42,4,15-20,0.3125,0.5
42,4,15-30,0.375,0.49090909090909096
42,4,20-30,0.5,0.6363636363636364
42,4,8-15,0.3125,0.5
42,5,8-12,0.4375,0.4375
42,5,8-20,0.375,0.375
42,5,8-30,0.625,0.625
42,5,12-20,0.3125,0.3125
42,5,15-20,0.375,0.375
42,5,15-30,0.6875,0.6875
42,5,20-30,0.5625,0.5625
42,5,8-15,0.375,0.375
42,6,8-12,0.5,0.5
42,6,8-20,0.5,0.5
42,6,8-30,0.5625,0.5625
42,6,12-20,0.625,0.625
42,6,15-20,0.4375,0.4375
42,6,15-30,0.625,0.625
42,6,20-30,0.4375,0.4375
42,6,8-15,0.3125,0.3125
42,7,8-12,0.5625,0.65
42,7,8-20,0.3125,0.35
42,7,8-30,0.4375,0.45
42,7,12-20,0.4375,0.4833333333333333
42,7,15-20,0.4375,0.5166666666666667
42,7,15-30,0.5625,0.6166666666666667
42,7,20-30,0.5,0.5333333333333333
42,7,8-15,0.625,0.6666666666666667
42,8,8-12,0.375,0.375
42,8,8-20,0.5,0.5
42,8,8-30,0.5,0.5
42,8,12-20,0.625,0.625
42,8,15-20,0.375,0.375
42,8,15-30,0.625,0.625
42,8,20-30,0.625,0.625
42,8,8-15,0.4375,0.4375
42,9,8-12,0.5,0.5079365079365079
42,9,8-20,0.375,0.3968253968253968
42,9,8-30,0.5,0.5079365079365079
42,9,12-20,0.375,0.42857142857142855
42,9,15-20,0.375,0.4126984126984127
42,9,15-30,0.75,0.7619047619047619
42,9,20-30,0.5,0.5079365079365079
42,9,8-15,0.4375,0.45238095238095233
43,0,8-12,0.3125,0.5
43,0,8-20,0.375,0.5454545454545454
43,0,8-30,0.5625,0.6818181818181819
43,0,12-20,0.25,0.4
43,0,15-20,0.3125,0.5
43,0,15-30,0.3125,0.4454545454545455
43,0,20-30,0.25,0.4
43,0,8-15,0.375,0.5454545454545454
43,1,8-12,0.5,0.5
43,1,8-20,0.5,0.5
43,1,8-30,0.8125,0.8125
43,1,12-20,0.4375,0.4375
43,1,15-20,0.375,0.375
43,1,15-30,0.6875,0.6875
43,1,20-30,0.625,0.625
43,1,8-15,0.5,0.5
43,2,8-12,0.625,0.625
43,2,8-20,0.5625,0.5625
43,2,8-30,0.5,0.5
43,2,12-20,0.4375,0.4375
43,2,15-20,0.625,0.625
43,2,15-30,0.5,0.5
43,2,20-30,0.375,0.375
43,2,8-15,0.3125,0.3125
43,3,8-12,0.5,0.5
43,3,8-20,0.5,0.5
43,3,8-30,0.4375,0.4375
43,3,12-20,0.5625,0.5625
43,3,15-20,0.5625,0.5625
43,3,15-30,0.4375,0.4375
43,3,20-30,0.3125,0.3125
43,3,8-15,0.625,0.625
43,4,8-12,0.625,0.6349206349206349
43,4,8-20,0.4375,0.4365079365079365
43,4,8-30,0.4375,0.42063492063492064
43,4,12-20,0.375,0.36507936507936506
43,4,15-20,0.375,0.38095238095238093
43,4,15-30,0.3125,0.3412698412698413
43,4,20-30,0.4375,0.45238095238095233
43,4,8-15,0.625,0.6031746031746031
43,5,8-12,0.4375,0.4375
43,5,8-20,0.375,0.375
43,5,8-30,0.5625,0.5625
43,5,12-20,0.4375,0.4375
43,5,15-20,0.625,0.625
43,5,15-30,0.375,0.375
43,5,20-30,0.5,0.5
43,5,8-15,0.5,0.5
43,6,8-12,0.375,0.3666666666666667
43,6,8-20,0.4375,0.4833333333333333
43,6,8-30,0.375,0.3666666666666667
43,6,12-20,0.25,0.23333333333333334
43,6,15-20,0.3125,0.31666666666666665
43,6,15-30,0.5,0.5
43,6,20-30,0.4375,0.45
43,6,8-15,0.375,0.3666666666666667
43,7,8-12,0.5625,0.5833333333333333
43,7,8-20,0.375,0.43333333333333335
43,7,8-30,0.4375,0.5166666666666667
43,7,12-20,0.25,0.26666666666666666
43,7,15-20,0.25,0.26666666666666666
43,7,15-30,0.4375,0.4833333333333333
43,7,20-30,0.5,0.5333333333333333
43,7,8-15,0.375,0.43333333333333335
43,8,8-12,0.3125,0.3412698412698413
43,8,8-20,0.3125,0.30952380952380953
43,8,8-30,0.4375,0.4365079365079365
43,8,12-20,0.375,0.3968253968253968
43,8,15-20,0.25,0.25396825396825395
43,8,15-30,0.1875,0.21428571428571427
43,8,20-30,0.125,0.12698412698412698
43,8,8-15,0.25,0.25396825396825395
43,9,8-12,0.3125,0.3833333333333333
43,9,8-20,0.5,0.5666666666666667
43,9,8-30,0.3125,0.3833333333333333
43,9,12-20,0.125,0.13333333333333333
43,9,15-20,0.1875,0.25
43,9,15-30,0.25,0.3333333333333333
43,9,20-30,0.375,0.4
43,9,8-15,0.3125,0.35
44,0,8-12,0.75,0.7301587301587301
44,0,8-20,0.6875,0.6904761904761905
44,0,8-30,0.875,0.873015873015873
44,0,12-20,0.75,0.7301587301587301
44,0,15-20,0.5,0.5079365079365079
44,0,15-30,0.75,0.7301587301587301
44,0,20-30,0.8125,0.8174603174603174
44,0,8-15,0.625,0.6031746031746031
44,1,8-12,0.5625,0.5634920634920635
44,1,8-20,0.6875,0.7063492063492063
44,1,8-30,0.75,0.7619047619047619
44,1,12-20,0.6875,0.7063492063492063
44,1,15-20,0.625,0.6349206349206349
44,1,15-30,0.75,0.746031746031746
44,1,20-30,0.8125,0.8333333333333333
44,1,8-15,0.625,0.6507936507936507
44,2,8-12,0.5625,0.65
44,2,8-20,0.5625,0.6166666666666667
44,2,8-30,0.5,0.6
44,2,12-20,0.4375,0.55
44,2,15-20,0.4375,0.4833333333333333
44,2,15-30,0.375,0.4666666666666667
44,2,20-30,0.5625,0.6166666666666667
44,2,8-15,0.4375,0.5166666666666667
44,3,8-12,0.5,0.6666666666666666
44,3,8-20,0.3125,0.5416666666666666
44,3,8-30,0.4375,0.625
44,3,12-20,0.25,0.4166666666666667
44,3,15-20,0.3125,0.5416666666666666
44,3,15-30,0.375,0.5833333333333334
44,3,20-30,0.375,0.5833333333333334
44,3,8-15,0.375,0.5833333333333334
44,4,8-12,0.4375,0.55
44,4,8-20,0.5625,0.65
44,4,8-30,0.6875,0.75
44,4,12-20,0.6875,0.75
44,4,15-20,0.375,0.4666666666666667
44,4,15-30,0.6875,0.75
44,4,20-30,0.625,0.7
44,4,8-15,0.5625,0.65
44,5,8-12,0.6875,0.7063492063492063
44,5,8-20,0.75,0.7619047619047619
44,5,8-30,0.875,0.873015873015873
44,5,12-20,0.6875,0.6746031746031746
44,5,15-20,0.5625,0.5793650793650793
44,5,15-30,0.625,0.6349206349206349
44,5,20-30,0.75,0.746031746031746
44,5,8-15,0.625,0.6031746031746031
44,6,8-12,0.6875,0.6746031746031746
44,6,8-20,0.625,0.6190476190476191
44,6,8-30,0.5625,0.5793650793650793
44,6,12-20,0.5,0.5238095238095238
44,6,15-20,0.4375,0.4365079365079365
44,6,15-30,0.75,0.746031746031746
44,6,20-30,0.5625,0.5793650793650793
44,6,8-15,0.75,0.7301587301587301
44,7,8-12,0.5,0.5666666666666667
44,7,8-20,0.5,0.6
44,7,8-30,0.4375,0.5166666666666667
44,7,12-20,0.375,0.5
44,7,15-20,0.3125,0.4166666666666667
44,7,15-30,0.375,0.4666666666666667
44,7,20-30,0.4375,0.5166666666666667
44,7,8-15,0.5,0.5666666666666667
44,8,8-12,0.5625,0.5625
44,8,8-20,0.5,0.5
44,8,8-30,0.625,0.625
44,8,12-20,0.4375,0.4375
44,8,15-20,0.5,0.5
44,8,15-30,0.75,0.75
44,8,20-30,0.8125,0.8125
44,8,8-15,0.5,0.5
44,9,8-12,0.75,0.75
44,9,8-20,0.8125,0.8125
44,9,8-30,0.8125,0.8125
44,9,12-20,0.625,0.625
44,9,15-20,0.5,0.5
44,9,15-30,0.5,0.5
