subject_id,split_id,model_name,n_train,n_test,train_class_counts,test_class_counts,n_channels_used,n_times,window_s,accuracy,balanced_accuracy,kappa,precision_macro,sensitivity_macro,confusion_matrix,n_filter_bands
30,9,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.625,0.625,0.25,0.6333333333333333,0.625,"[[4, 4], [2, 6]]",6.0
30,10,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[4, 4], [4, 4]]",
30,10,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5634920634920635,0.5625,"[[4, 4], [3, 5]]",6.0
31,1,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.625,0.625,0.25,0.625,0.625,"[[5, 3], [3, 5]]",
31,1,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.625,0.625,0.25,0.6333333333333333,0.625,"[[6, 2], [4, 4]]",6.0
31,2,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[4, 4], [4, 4]]",
31,2,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[1, 7], [1, 7]]",6.0
31,3,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.4365079365079365,0.4375,"[[3, 5], [4, 4]]",
31,3,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.4365079365079365,0.4375,"[[3, 5], [4, 4]]",6.0
31,4,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.39743589743589747,0.4375,"[[6, 2], [7, 1]]",
31,4,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.375,0.375,-0.25,0.3666666666666667,0.375,"[[2, 6], [4, 4]]",6.0
31,5,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.6025641025641025,0.5625,"[[2, 6], [1, 7]]",
31,5,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[2, 6], [2, 6]]",6.0
31,6,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5634920634920635,0.5625,"[[5, 3], [4, 4]]",
31,6,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.375,0.375,-0.25,0.33333333333333337,0.375,"[[1, 7], [3, 5]]",6.0
31,7,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.6875,0.6875,0.375,0.6904761904761905,0.6875,"[[6, 2], [3, 5]]",
31,7,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.625,0.625,0.25,0.6333333333333333,0.625,"[[6, 2], [4, 4]]",6.0
31,8,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[3, 5], [3, 5]]",
31,8,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.39743589743589747,0.4375,"[[1, 7], [2, 6]]",6.0
31,9,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.1875,0.1875,-0.625,0.13636363636363635,0.1875,"[[0, 8], [5, 3]]",
31,9,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[1, 7], [1, 7]]",6.0
31,10,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.625,0.625,0.25,0.6333333333333333,0.625,"[[4, 4], [2, 6]]",
31,10,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.625,0.625,0.25,0.6666666666666667,0.625,"[[3, 5], [1, 7]]",6.0
32,1,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.4365079365079365,0.4375,"[[4, 4], [5, 3]]",
32,1,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.4365079365079365,0.4375,"[[3, 5], [4, 4]]",6.0
32,2,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.4365079365079365,0.4375,"[[3, 5], [4, 4]]",
32,2,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.39743589743589747,0.4375,"[[6, 2], [7, 1]]",6.0
32,3,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[4, 4], [4, 4]]",
32,3,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.3125,0.3125,-0.375,0.28181818181818186,0.3125,"[[1, 7], [4, 4]]",6.0
32,4,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[3, 5], [3, 5]]",
32,4,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5634920634920635,0.5625,"[[5, 3], [4, 4]]",6.0
32,5,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.4365079365079365,0.4375,"[[4, 4], [5, 3]]",
32,5,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.42727272727272725,0.4375,"[[5, 3], [6, 2]]",6.0
32,6,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.375,0.375,-0.25,0.3666666666666667,0.375,"[[2, 6], [4, 4]]",
32,6,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.375,0.375,-0.25,0.33333333333333337,0.375,"[[5, 3], [7, 1]]",6.0
32,7,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.3125,0.3125,-0.375,0.30952380952380953,0.3125,"[[2, 6], [5, 3]]",
32,7,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.3125,0.3125,-0.375,0.19230769230769232,0.3125,"[[0, 8], [3, 5]]",6.0
32,8,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.375,0.375,-0.25,0.3666666666666667,0.375,"[[2, 6], [4, 4]]",
32,8,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[5, 3], [5, 3]]",6.0
32,9,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.3125,0.3125,-0.375,0.30952380952380953,0.3125,"[[3, 5], [6, 2]]",
32,9,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.42727272727272725,0.4375,"[[5, 3], [6, 2]]",6.0
32,10,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.6875,0.6875,0.375,0.8076923076923077,0.6875,"[[3, 5], [0, 8]]",
32,10,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.39743589743589747,0.4375,"[[1, 7], [2, 6]]",6.0
33,1,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.625,0.625,0.25,0.6333333333333333,0.625,"[[4, 4], [2, 6]]",
33,1,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[7, 1], [7, 1]]",6.0
33,2,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5727272727272728,0.5625,"[[3, 5], [2, 6]]",
33,2,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5727272727272728,0.5625,"[[6, 2], [5, 3]]",6.0
33,3,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.625,0.625,0.25,0.6666666666666667,0.625,"[[3, 5], [1, 7]]",
33,3,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.42727272727272725,0.4375,"[[5, 3], [6, 2]]",6.0
33,4,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.375,0.375,-0.25,0.3666666666666667,0.375,"[[4, 4], [6, 2]]",
33,4,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.4365079365079365,0.4375,"[[3, 5], [4, 4]]",6.0
33,5,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[4, 4], [4, 4]]",
33,5,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5634920634920635,0.5625,"[[5, 3], [4, 4]]",6.0
33,6,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.375,0.375,-0.25,0.3666666666666667,0.375,"[[4, 4], [6, 2]]",
33,6,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.3125,0.3125,-0.375,0.30952380952380953,0.3125,"[[2, 6], [5, 3]]",6.0
33,7,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.3125,0.3125,-0.375,0.30952380952380953,0.3125,"[[2, 6], [5, 3]]",
33,7,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5634920634920635,0.5625,"[[5, 3], [4, 4]]",6.0
33,8,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[2, 6], [2, 6]]",
33,8,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[5, 3], [5, 3]]",6.0
33,9,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.4365079365079365,0.4375,"[[3, 5], [4, 4]]",
33,9,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5634920634920635,0.5625,"[[5, 3], [4, 4]]",6.0
33,10,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.4365079365079365,0.4375,"[[3, 5], [4, 4]]",
33,10,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.375,0.375,-0.25,0.33333333333333337,0.375,"[[1, 7], [3, 5]]",6.0
34,1,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.6875,0.6875,0.375,0.7181818181818183,0.6875,"[[7, 1], [4, 4]]",
34,1,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.6875,0.6875,0.375,0.6904761904761905,0.6875,"[[6, 2], [3, 5]]",6.0
34,2,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5634920634920635,0.5625,"[[5, 3], [4, 4]]",
34,2,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.4365079365079365,0.4375,"[[4, 4], [5, 3]]",6.0
34,3,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.375,0.375,-0.25,0.375,0.375,"[[3, 5], [5, 3]]",
34,3,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.375,0.375,-0.25,0.3666666666666667,0.375,"[[2, 6], [4, 4]]",6.0
34,4,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5727272727272728,0.5625,"[[6, 2], [5, 3]]",
34,4,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[5, 3], [5, 3]]",6.0
34,5,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.375,0.375,-0.25,0.3666666666666667,0.375,"[[4, 4], [6, 2]]",
34,5,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.375,0.375,-0.25,0.33333333333333337,0.375,"[[5, 3], [7, 1]]",6.0
34,6,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.42727272727272725,0.4375,"[[2, 6], [3, 5]]",
34,6,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.4365079365079365,0.4375,"[[3, 5], [4, 4]]",6.0
34,7,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[4, 4], [4, 4]]",
34,7,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.4365079365079365,0.4375,"[[4, 4], [5, 3]]",6.0
34,8,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5727272727272728,0.5625,"[[3, 5], [2, 6]]",
34,8,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.7666666666666666,0.5625,"[[1, 7], [0, 8]]",6.0
34,9,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.25,0.25,-0.5,0.23333333333333334,0.25,"[[1, 7], [5, 3]]",
34,9,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5634920634920635,0.5625,"[[4, 4], [3, 5]]",6.0
34,10,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.625,0.625,0.25,0.6666666666666667,0.625,"[[3, 5], [1, 7]]",
34,10,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.4365079365079365,0.4375,"[[3, 5], [4, 4]]",6.0
35,1,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5634920634920635,0.5625,"[[4, 4], [3, 5]]",
35,1,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.7666666666666666,0.5625,"[[1, 7], [0, 8]]",6.0
35,2,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.6025641025641025,0.5625,"[[2, 6], [1, 7]]",
35,2,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.375,0.375,-0.25,0.3666666666666667,0.375,"[[2, 6], [4, 4]]",6.0
35,3,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.39743589743589747,0.4375,"[[6, 2], [7, 1]]",
35,3,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.375,0.375,-0.25,0.3666666666666667,0.375,"[[2, 6], [4, 4]]",6.0
35,4,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.375,0.375,-0.25,0.375,0.375,"[[3, 5], [5, 3]]",
35,4,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.3125,0.3125,-0.375,0.28181818181818186,0.3125,"[[1, 7], [4, 4]]",6.0
35,5,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.375,0.375,-0.25,0.21428571428571427,0.375,"[[6, 2], [8, 0]]",
35,5,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.4365079365079365,0.4375,"[[4, 4], [5, 3]]",6.0
35,6,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.25,0.25,-0.5,0.23333333333333334,0.25,"[[1, 7], [5, 3]]",
35,6,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.3125,0.3125,-0.375,0.30952380952380953,0.3125,"[[2, 6], [5, 3]]",6.0
35,7,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.4365079365079365,0.4375,"[[3, 5], [4, 4]]",
35,7,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[2, 6], [2, 6]]",6.0
35,8,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.4365079365079365,0.4375,"[[4, 4], [5, 3]]",
35,8,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5634920634920635,0.5625,"[[5, 3], [4, 4]]",6.0
35,9,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5634920634920635,0.5625,"[[4, 4], [3, 5]]",
35,9,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.39743589743589747,0.4375,"[[1, 7], [2, 6]]",6.0
35,10,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.3125,0.3125,-0.375,0.28181818181818186,0.3125,"[[4, 4], [7, 1]]",
35,10,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.3125,0.3125,-0.375,0.30952380952380953,0.3125,"[[3, 5], [6, 2]]",6.0
36,1,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.42727272727272725,0.4375,"[[2, 6], [3, 5]]",
36,1,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.5727272727272728,0.5625,"[[6, 2], [5, 3]]",6.0
36,2,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.4365079365079365,0.4375,"[[4, 4], [5, 3]]",
36,2,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.4365079365079365,0.4375,"[[3, 5], [4, 4]]",6.0
36,3,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.4365079365079365,0.4375,"[[3, 5], [4, 4]]",
36,3,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[4, 4], [4, 4]]",6.0
36,4,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.375,0.375,-0.25,0.375,0.375,"[[3, 5], [5, 3]]",
36,4,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.3125,0.3125,-0.375,0.28181818181818186,0.3125,"[[1, 7], [4, 4]]",6.0
36,5,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.25,0.25,-0.5,0.23333333333333334,0.25,"[[1, 7], [5, 3]]",
36,5,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.6025641025641025,0.5625,"[[7, 1], [6, 2]]",6.0
36,6,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[4, 4], [4, 4]]",
36,6,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.42727272727272725,0.4375,"[[2, 6], [3, 5]]",6.0
36,7,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[6, 2], [6, 2]]",
36,7,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[2, 6], [2, 6]]",6.0
36,8,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.375,0.375,-0.25,0.3666666666666667,0.375,"[[2, 6], [4, 4]]",
36,8,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.42727272727272725,0.4375,"[[5, 3], [6, 2]]",6.0
36,9,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.42727272727272725,0.4375,"[[5, 3], [6, 2]]",
36,9,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.1875,0.1875,-0.625,0.18253968253968253,0.1875,"[[1, 7], [6, 2]]",6.0
36,10,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.6025641025641025,0.5625,"[[7, 1], [6, 2]]",
36,10,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.375,0.375,-0.25,0.21428571428571427,0.375,"[[6, 2], [8, 0]]",6.0
37,1,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.625,0.625,0.25,0.6333333333333333,0.625,"[[4, 4], [2, 6]]",
37,1,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.75,0.75,0.5,0.75,0.75,"[[6, 2], [2, 6]]",6.0
37,2,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[3, 5], [3, 5]]",
37,2,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.8125,0.8125,0.625,0.8636363636363636,0.8125,"[[8, 0], [3, 5]]",6.0
37,3,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[5, 3], [5, 3]]",
37,3,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.8125,0.8125,0.625,0.8174603174603174,0.8125,"[[6, 2], [1, 7]]",6.0
37,4,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.625,0.625,0.25,0.6333333333333333,0.625,"[[6, 2], [4, 4]]",
37,4,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.8125,0.8125,0.625,0.8636363636363636,0.8125,"[[5, 3], [0, 8]]",6.0
37,5,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[3, 5], [3, 5]]",
37,5,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.8125,0.8125,0.625,0.8174603174603174,0.8125,"[[7, 1], [2, 6]]",6.0
37,6,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.3125,0.3125,-0.375,0.30952380952380953,0.3125,"[[2, 6], [5, 3]]",
37,6,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.6875,0.6875,0.375,0.6904761904761905,0.6875,"[[5, 3], [2, 6]]",6.0
37,7,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[5, 3], [5, 3]]",
37,7,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.6875,0.6875,0.375,0.6904761904761905,0.6875,"[[5, 3], [2, 6]]",6.0
37,8,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[3, 5], [3, 5]]",
37,8,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.625,0.625,0.25,0.7857142857142857,0.625,"[[8, 0], [6, 2]]",6.0
37,9,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.6875,0.6875,0.375,0.6904761904761905,0.6875,"[[5, 3], [2, 6]]",
37,9,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5625,0.5625,0.125,0.6025641025641025,0.5625,"[[2, 6], [1, 7]]",6.0
37,10,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.5,0.5,0.0,0.5,0.5,"[[3, 5], [3, 5]]",
37,10,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.75,0.75,0.5,0.75,0.75,"[[6, 2], [2, 6]]",6.0
38,1,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.625,0.625,0.25,0.625,0.625,"[[5, 3], [3, 5]]",
38,1,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.6875,0.6875,0.375,0.6904761904761905,0.6875,"[[6, 2], [3, 5]]",6.0
38,2,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.4375,0.4375,-0.125,0.4365079365079365,0.4375,"[[3, 5], [4, 4]]",
38,2,FBCSP_SVM,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.375,0.375,-0.25,0.21428571428571427,0.375,"[[0, 8], [2, 6]]",6.0
38,3,CSP_LDA,24,16,"[12, 12]","[8, 8]",29,2000,"[2.0, 6.0]",0.3125,0.3125,-0.375,0.28181818181818186,0.3125,"[[1, 7], [4, 4]]",
