run_id,fold_id,fold_label,model_name,strategy,n_train,n_test,best_epoch,stopped_epoch,best_valid_loss,accuracy,balanced_accuracy,confusion_matrix,prediction_histogram,collapse_diagnostics,spatial_conv,spatial_update_stats,subject_id
20260519_1133_d351ce6c,5,subject=2,SignalJEPA_PreLocal,full,32,8,49,100,0.6310168504714966,0.75,0.75,"[[3, 1], [1, 3]]","[4, 4]","{'prediction_histogram': [4, 4], 'collapse_ratio': 0.5, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.13649043, 0.08670086, 0.0732718, 0.04120291, 0.03332374, 0.08768138, 0.07657114, 0.10257225, 0.1167921, 0.15480918, 0.12196992, 0.09864567, 0.08008653, 0.11580838, 0.09843636, 0.11201809, 0.09001, 0.07437991, 0.12727176, 0.08970997, 0.10966324, 0.15371343, 0.06721201, 0.08271291, 0.09137022, 0.08236759, 0.07386108, 0.04767973, 0.10111892], 'channel_signed_mean': [0.13649043, -0.05642026, 0.0584193, -0.01367198, 0.01544341, 0.03948272, 0.02086789, 0.04567385, 0.02201841, -0.02466499, 0.04347088, -0.05402661, 0.01375095, 0.08331989, -0.00575745, 0.097089, -0.02402667, -0.07437991, 0.07140785, -0.00324439, -0.01309087, 0.03846861, -0.05492336, 0.0182416, 0.0073248, -0.00039335, -0.02264087, 0.03108331, 0.00165839], 'channel_l2': [0.29577991, 0.18612616, 0.1860525, 0.08691968, 0.08768485, 0.19014239, 0.16426608, 0.22193633, 0.23896843, 0.31576568, 0.2615926, 0.22614513, 0.18263531, 0.2472174, 0.23173608, 0.24662369, 0.19375795, 0.16447669, 0.27779099, 0.19396409, 0.2316232, 0.3269724, 0.14463608, 0.19153573, 0.21434341, 0.20852922, 0.17135888, 0.10872865, 0.23989937], 'global_abs_mean': 0.09405006, 'global_l2': 1.16425073}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.16425071, 'delta_l2': 0.20454134, 'delta_max_abs': 0.04036946, 'relative_delta': 0.17503536, 'changed': True}",2
20260519_1133_d351ce6c,1,subject=3,SignalJEPA_PreLocal,full,32,8,1,100,0.6902828216552734,0.5,0.5,"[[2, 2], [2, 2]]","[4, 4]","{'prediction_histogram': [4, 4], 'collapse_ratio': 0.5, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.09892963, 0.11089288, 0.05413943, 0.06799291, 0.04813605, 0.0806955, 0.09816242, 0.1078154, 0.12515114, 0.15958643, 0.11199937, 0.10994439, 0.09147112, 0.11162721, 0.09355819, 0.10097794, 0.08591039, 0.07642569, 0.1207206, 0.08269454, 0.10740937, 0.14891224, 0.07167055, 0.07617985, 0.09378941, 0.09509617, 0.09139187, 0.04349984, 0.10572729], 'channel_signed_mean': [0.09892963, -0.08727361, 0.04685675, -0.03913494, 0.03848831, 0.03289527, 0.02555758, 0.06333249, 0.01645411, -0.01361341, 0.03353329, -0.01977966, 0.01981007, 0.06497531, -0.00677604, 0.08827418, -0.00772468, -0.07642569, 0.08125623, -0.01286081, 0.01591947, 0.05446167, -0.03503221, 0.02011716, 0.01897015, 0.03936973, -0.02045403, 0.01284303, 0.02456902], 'channel_l2': [0.23302642, 0.23688437, 0.14216918, 0.15326628, 0.12044026, 0.18071154, 0.21499543, 0.21740349, 0.25474411, 0.32076859, 0.24885845, 0.22913241, 0.2067268, 0.23173094, 0.22167584, 0.22102904, 0.20068584, 0.18740056, 0.2702122, 0.1758856, 0.23596339, 0.32754135, 0.14622024, 0.17240247, 0.21239522, 0.21534887, 0.20874991, 0.12034041, 0.24223301], 'global_abs_mean': 0.09553475, 'global_l2': 1.17177117}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.17177117, 'delta_l2': 0.28447912, 'delta_max_abs': 0.04758974, 'relative_delta': 0.24344177, 'changed': True}",3
20260519_1133_d351ce6c,2,subject=3,SignalJEPA_PreLocal,full,32,8,100,100,0.004316606093198061,0.5,0.5,"[[3, 1], [3, 1]]","[6, 2]","{'prediction_histogram': [6, 2], 'collapse_ratio': 0.75, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.09304486, 0.10733659, 0.06134216, 0.02977353, 0.05076357, 0.09570746, 0.09814918, 0.09878381, 0.12483495, 0.14858043, 0.13324827, 0.09237849, 0.07784258, 0.13870427, 0.11332981, 0.1271428, 0.0631135, 0.08441664, 0.10825393, 0.08613591, 0.11344026, 0.1483292, 0.07906705, 0.07123961, 0.10656574, 0.08051485, 0.07526689, 0.04433172, 0.11349492], 'channel_signed_mean': [0.09304486, -0.0850768, 0.03917207, -0.02977353, 0.01973194, 0.04558452, 0.01665989, 0.06681246, 0.01896345, -0.01444386, 0.06021016, -0.03185122, -0.00443916, 0.10395006, -0.02810991, 0.11636442, 0.00347687, -0.08441664, 0.06304921, 0.00503242, -0.0114643, 0.03465632, -0.03575009, 0.00246447, 0.03246086, 0.02028778, 0.00542918, 0.03516465, 0.00275826], 'channel_l2': [0.20760855, 0.23208366, 0.149924, 0.07522257, 0.13361199, 0.19866526, 0.22196859, 0.22256494, 0.25294492, 0.29968163, 0.27950364, 0.19752496, 0.17348172, 0.29668811, 0.26099578, 0.29082081, 0.15446271, 0.20907424, 0.25893044, 0.20388244, 0.25365064, 0.31846675, 0.16116051, 0.1704191, 0.22202051, 0.18272398, 0.18274598, 0.12619524, 0.24038446], 'global_abs_mean': 0.09534941, 'global_l2': 1.18731427}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.18731418, 'delta_l2': 0.25967003, 'delta_max_abs': 0.04850576, 'relative_delta': 0.2222115, 'changed': True}",3
20260519_1133_d351ce6c,3,subject=3,SignalJEPA_PreLocal,full,32,8,48,100,0.5415047407150269,0.5,0.5,"[[2, 2], [2, 2]]","[4, 4]","{'prediction_histogram': [4, 4], 'collapse_ratio': 0.5, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.09350261, 0.10614325, 0.07064627, 0.06560583, 0.06133973, 0.07608732, 0.10947606, 0.13950858, 0.1266408, 0.1770741, 0.12382136, 0.09494197, 0.08804137, 0.1212248, 0.08791368, 0.1024799, 0.05909485, 0.07452632, 0.12647852, 0.07220308, 0.11387137, 0.13221522, 0.05628068, 0.06121464, 0.09233013, 0.07865734, 0.05871297, 0.04807708, 0.11698336], 'channel_signed_mean': [0.09350261, -0.10424066, 0.04811761, -0.04266303, 0.02282928, 0.03484994, 0.03119685, 0.0807507, -0.01294174, 0.00160884, 0.03813054, -0.0291414, 0.03531755, 0.07298177, 0.00274153, 0.09584148, -0.00525729, -0.07452632, 0.08910581, -0.01170191, -0.01041025, 0.066745, -0.03683763, 0.00413303, 0.02420378, 0.02440078, -0.02212048, 0.03995202, 0.03287415], 'channel_l2': [0.1994199, 0.25093144, 0.15052575, 0.14112726, 0.14030783, 0.1734609, 0.24367066, 0.30075854, 0.25694007, 0.35458809, 0.29039443, 0.20321696, 0.19940718, 0.25064403, 0.19815342, 0.23870103, 0.13093635, 0.15927593, 0.28972194, 0.15697668, 0.25717929, 0.3071456, 0.11565488, 0.13602594, 0.19887228, 0.17941888, 0.14988147, 0.11709793, 0.255858], 'global_abs_mean': 0.09431355, 'global_l2': 1.17386329}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.1738632, 'delta_l2': 0.30992888, 'delta_max_abs': 0.05331263, 'relative_delta': 0.26522029, 'changed': True}",3
20260519_1133_d351ce6c,4,subject=3,SignalJEPA_PreLocal,full,32,8,100,100,0.15687431395053864,0.375,0.375,"[[1, 3], [2, 2]]","[3, 5]","{'prediction_histogram': [3, 5], 'collapse_ratio': 0.625, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 1}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.09163965, 0.09281004, 0.06451851, 0.03589417, 0.055135, 0.1035247, 0.12322238, 0.09160702, 0.10216656, 0.14284596, 0.14495382, 0.08195448, 0.05597611, 0.12210072, 0.10578388, 0.12144396, 0.08367196, 0.06475928, 0.09555536, 0.09286049, 0.08876195, 0.15819672, 0.06987743, 0.05689644, 0.11389198, 0.08537441, 0.09718318, 0.04237464, 0.12819715], 'channel_signed_mean': [0.09163965, -0.07497838, 0.02317988, -0.01414132, 0.01386598, 0.07732368, 0.0306886, 0.05226188, 0.0273102, -0.02152541, 0.05895025, -0.02299765, -0.00826274, 0.06931465, -0.03758233, 0.10541946, 0.00081775, -0.0640952, 0.03325508, 0.00681606, -0.02071174, 0.02682004, -0.03122552, -0.00642334, 0.04878608, 0.00211429, -0.01360059, 0.04202805, -0.00470795], 'channel_l2': [0.21086448, 0.20688616, 0.14084305, 0.07955521, 0.11700162, 0.22342059, 0.26828513, 0.19329323, 0.21504687, 0.29260162, 0.30750519, 0.18367215, 0.13277531, 0.25000876, 0.24347849, 0.26733291, 0.19973803, 0.15777421, 0.22056501, 0.19638805, 0.19464292, 0.33322901, 0.14070959, 0.13227007, 0.23882365, 0.19482295, 0.22662108, 0.1200149, 0.27735874], 'global_abs_mean': 0.09355786, 'global_l2': 1.15469623}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.15469622, 'delta_l2': 0.30810279, 'delta_max_abs': 0.05440446, 'relative_delta': 0.26365763, 'changed': True}",3
20260519_1133_d351ce6c,1,subject=13,SignalJEPA_PreLocal,full,32,8,45,100,0.6125120520591736,0.75,0.75,"[[2, 2], [0, 4]]","[2, 6]","{'prediction_histogram': [2, 6], 'collapse_ratio': 0.75, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 1}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.110244, 0.09004787, 0.06699258, 0.05529222, 0.05176085, 0.07427202, 0.09704226, 0.12204742, 0.11728396, 0.18799934, 0.12598069, 0.08494343, 0.08251613, 0.1100886, 0.08697243, 0.11339614, 0.08683816, 0.06119492, 0.11977239, 0.09548604, 0.0822345, 0.1399039, 0.0769889, 0.09417269, 0.10628366, 0.12435674, 0.0972625, 0.05218381, 0.13127492], 'channel_signed_mean': [0.110244, -0.07819861, 0.06699258, -0.05276883, 0.02930237, 0.04227152, 0.0463466, 0.05934517, 0.01326556, -0.01082444, 0.04240897, -0.05136198, 0.02385949, 0.07165292, -0.00422397, 0.07587147, -0.03004392, -0.04877404, 0.06114168, -0.01875583, -0.026845, 0.03852697, -0.06570598, 0.00482333, 0.01063793, -0.00429643, -0.03741074, 0.01138289, -0.00616144], 'channel_l2': [0.2593649, 0.19733664, 0.17750692, 0.13601154, 0.12688391, 0.17564709, 0.20064288, 0.25574389, 0.236772, 0.37853467, 0.28006041, 0.19950607, 0.17715034, 0.2410354, 0.20892479, 0.23973817, 0.18575683, 0.14387915, 0.26705196, 0.20193829, 0.18010198, 0.29616266, 0.17215231, 0.21022859, 0.25495064, 0.27883464, 0.21520829, 0.11617794, 0.28451434], 'global_abs_mean': 0.0980977, 'global_l2': 1.20905626}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.20905624, 'delta_l2': 0.25930955, 'delta_max_abs': 0.04935275, 'relative_delta': 0.22190302, 'changed': True}",13
20260519_1133_d351ce6c,5,subject=3,SignalJEPA_PreLocal,full,32,8,52,100,0.602376401424408,0.75,0.75,"[[2, 2], [0, 4]]","[2, 6]","{'prediction_histogram': [2, 6], 'collapse_ratio': 0.75, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 1}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.09576353, 0.08436367, 0.08973978, 0.04163587, 0.03848807, 0.07963999, 0.11663082, 0.11227456, 0.11550921, 0.15817599, 0.12765707, 0.08545863, 0.06038919, 0.13904364, 0.0986862, 0.11942905, 0.06766698, 0.07135273, 0.11210945, 0.08609479, 0.10433954, 0.14818476, 0.06003252, 0.0829341, 0.08690251, 0.08421333, 0.07201286, 0.05215163, 0.11915702], 'channel_signed_mean': [0.09576353, -0.05651069, 0.08056592, -0.03039769, -0.00192546, 0.05019309, 0.01979671, 0.09005913, 0.02351726, -0.00489666, 0.03798931, -0.05095682, 0.02192061, 0.10750814, -0.00787385, 0.1135889, -0.01696202, -0.07135273, 0.06508113, -0.02431586, -0.03197345, 0.03846556, -0.02667021, -0.00712853, 0.01408662, 0.00405954, 0.00879769, 0.01313998, -0.00325733], 'channel_l2': [0.212459, 0.19446719, 0.22906937, 0.10053036, 0.09266409, 0.16511753, 0.27075973, 0.25726151, 0.24760295, 0.31680831, 0.28517118, 0.20551221, 0.13298479, 0.30262947, 0.22764297, 0.27219078, 0.14130124, 0.159182, 0.24993646, 0.19584583, 0.23237471, 0.32719773, 0.1248424, 0.18787412, 0.19752881, 0.20048471, 0.17923912, 0.12970734, 0.26931342], 'global_abs_mean': 0.09344957, 'global_l2': 1.18323755}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.18323753, 'delta_l2': 0.28163207, 'delta_max_abs': 0.05161293, 'relative_delta': 0.24100542, 'changed': True}",3
20260519_1133_d351ce6c,2,subject=4,SignalJEPA_PreLocal,full,32,8,51,100,0.5281668305397034,0.625,0.625,"[[2, 2], [1, 3]]","[3, 5]","{'prediction_histogram': [3, 5], 'collapse_ratio': 0.625, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 1}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.12189878, 0.09248306, 0.07313394, 0.03794766, 0.07015576, 0.092419, 0.11092059, 0.09764002, 0.12928334, 0.1648224, 0.10252015, 0.08454256, 0.06250049, 0.11178568, 0.1111583, 0.1257326, 0.07892032, 0.09522654, 0.1208172, 0.09327498, 0.12188333, 0.12716624, 0.07836184, 0.07922582, 0.11056036, 0.07261968, 0.06870484, 0.04231884, 0.09861901], 'channel_signed_mean': [0.12189878, -0.05135541, 0.06618974, -0.01776519, 0.04787938, 0.02757977, 0.04319943, 0.05771379, 0.0185097, -0.00104798, 0.03483937, -0.0260051, 0.00139713, 0.07296211, -0.01809364, 0.09565595, -0.0055196, -0.09522654, 0.04299881, -0.00290464, -0.03283499, 0.02934189, -0.06387375, -0.01310635, 0.02304691, -0.00288408, -0.00965291, 0.04231884, 0.01156742], 'channel_l2': [0.27300909, 0.19220054, 0.19246177, 0.08802046, 0.14677058, 0.19326188, 0.23470724, 0.22204593, 0.26140502, 0.33217278, 0.22229418, 0.18119222, 0.13772807, 0.23106754, 0.25944835, 0.26553613, 0.17756476, 0.20707399, 0.27223831, 0.21268421, 0.28109461, 0.28653005, 0.16739148, 0.202297, 0.24467537, 0.18487559, 0.16029829, 0.09438962, 0.22265391], 'global_abs_mean': 0.09574633, 'global_l2': 1.18012214}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.18012206, 'delta_l2': 0.24724123, 'delta_max_abs': 0.04518496, 'relative_delta': 0.21157561, 'changed': True}",4
20260519_1133_d351ce6c,3,subject=4,SignalJEPA_PreLocal,full,32,8,64,100,0.4610328674316406,0.75,0.75,"[[3, 1], [1, 3]]","[4, 4]","{'prediction_histogram': [4, 4], 'collapse_ratio': 0.5, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.12694791, 0.09312357, 0.07489582, 0.03325217, 0.05481412, 0.09188896, 0.10319877, 0.11249913, 0.10320719, 0.15326813, 0.11025049, 0.08023697, 0.06905033, 0.12099846, 0.11229969, 0.11116015, 0.07653917, 0.08199248, 0.12529297, 0.08711785, 0.12464208, 0.13168101, 0.07353772, 0.07533467, 0.1023545, 0.05554396, 0.0747145, 0.03531327, 0.1142986], 'channel_signed_mean': [0.12694791, -0.0528228, 0.07489582, -0.01486325, 0.04840789, 0.02356758, 0.0187889, 0.06914583, 0.02454982, -0.01108321, 0.03701595, -0.03311244, 0.01271229, 0.0825595, -0.01439768, 0.08666554, -0.00645746, -0.08199248, 0.04285747, -0.0103556, -0.03688166, 0.03659883, -0.05746153, -0.01250088, 0.01323798, -0.00902373, -0.01161975, 0.03531327, 0.00594093], 'channel_l2': [0.27920535, 0.19343087, 0.19376427, 0.08471409, 0.12693992, 0.19542345, 0.23443192, 0.24614735, 0.21514039, 0.31011087, 0.23723659, 0.17499155, 0.15711065, 0.25444704, 0.25817057, 0.23628005, 0.17046793, 0.19017467, 0.27857262, 0.20186308, 0.28802803, 0.2949625, 0.15645209, 0.19251005, 0.2287188, 0.15043293, 0.17549297, 0.08797479, 0.24772021], 'global_abs_mean': 0.09342948, 'global_l2': 1.16667497}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.16667492, 'delta_l2': 0.21722691, 'delta_max_abs': 0.04678712, 'relative_delta': 0.18589099, 'changed': True}",4
20260519_1133_d351ce6c,4,subject=4,SignalJEPA_PreLocal,full,32,8,1,100,0.6935955882072449,0.875,0.875,"[[3, 1], [0, 4]]","[3, 5]","{'prediction_histogram': [3, 5], 'collapse_ratio': 0.625, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 1}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.13452668, 0.08118652, 0.07613046, 0.04640426, 0.04958986, 0.10955122, 0.11240955, 0.09820199, 0.10432336, 0.15761088, 0.11801487, 0.07726056, 0.05731921, 0.12151346, 0.12105207, 0.11506366, 0.08328789, 0.09595543, 0.11570139, 0.07890376, 0.12364836, 0.1248031, 0.06661073, 0.06925773, 0.10548634, 0.07848245, 0.07260726, 0.03750069, 0.0910764], 'channel_signed_mean': [0.13452668, -0.04137965, 0.07031636, -0.02030533, 0.04581752, 0.04072412, 0.02390376, 0.06279136, 0.02822862, -0.01043694, 0.02668649, -0.02562766, 0.00097789, 0.07151316, -0.02455353, 0.09747752, -0.01176471, -0.09595543, 0.03841792, 0.00093096, -0.03919874, 0.02647668, -0.06409618, -0.01602901, 0.02263059, -0.00849151, -0.01101056, 0.03750069, 0.00755568], 'channel_l2': [0.29062292, 0.17614591, 0.19325265, 0.10152118, 0.1288618, 0.2282673, 0.24516846, 0.22353245, 0.21635327, 0.31824729, 0.27802783, 0.17160173, 0.12749261, 0.24529383, 0.26963338, 0.24925037, 0.19197586, 0.20898314, 0.25822914, 0.17236304, 0.28790215, 0.29058057, 0.15458587, 0.18548702, 0.24156281, 0.20200332, 0.16609405, 0.08623041, 0.21355638], 'global_abs_mean': 0.09391311, 'global_l2': 1.17913103}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.17913102, 'delta_l2': 0.28060758, 'delta_max_abs': 0.04407154, 'relative_delta': 0.24012872, 'changed': True}",4
20260519_1133_d351ce6c,5,subject=4,SignalJEPA_PreLocal,full,32,8,61,100,0.6398439407348633,0.5,0.5,"[[3, 1], [3, 1]]","[6, 2]","{'prediction_histogram': [6, 2], 'collapse_ratio': 0.75, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.11800497, 0.09530743, 0.06902292, 0.04339615, 0.05464464, 0.09904119, 0.09639984, 0.10526268, 0.11043852, 0.16978443, 0.10617901, 0.08702913, 0.06345642, 0.12098783, 0.11117325, 0.12422171, 0.07669269, 0.09505044, 0.10745958, 0.0894751, 0.11678379, 0.14730553, 0.08254237, 0.06386332, 0.10595433, 0.08211279, 0.07563962, 0.04551186, 0.11421838], 'channel_signed_mean': [0.11800497, -0.05729968, 0.06902292, -0.03221857, 0.05464464, 0.03635475, 0.03732062, 0.05677783, 0.02710901, -0.0031383, 0.03707385, -0.01169572, 0.00716193, 0.07096738, -0.01509097, 0.09837323, 0.00024752, -0.09505044, 0.03538403, -0.00309756, -0.04053752, 0.01966271, -0.06307579, -0.01602192, 0.0242404, 0.00498951, -0.0083233, 0.04551186, 0.01373455], 'channel_l2': [0.25708523, 0.20021246, 0.18328032, 0.11029495, 0.13488029, 0.20671576, 0.19837792, 0.22569323, 0.23373406, 0.34276637, 0.23051076, 0.17663151, 0.14805311, 0.25732371, 0.25722739, 0.26407707, 0.18173622, 0.22879905, 0.23898077, 0.19601819, 0.25722918, 0.31134993, 0.1771479, 0.17385839, 0.23181435, 0.20554298, 0.17985637, 0.10770044, 0.2445261], 'global_abs_mean': 0.09575725, 'global_l2': 1.17855597}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.17855598, 'delta_l2': 0.22231122, 'delta_max_abs': 0.04301931, 'relative_delta': 0.19024186, 'changed': True}",4
