target,branch,strategy,K,rep,balanced_accuracy
28,sjepa,within_only,8,9,0.53125
28,sjepa,transfer_only,8,9,0.53125
28,sjepa,transfer_plus_cal,8,9,0.53125
28,sjepa,within_only,12,0,0.3571428571428571
28,sjepa,transfer_only,12,0,0.6785714285714286
28,sjepa,transfer_plus_cal,12,0,0.6785714285714286
28,sjepa,within_only,12,1,0.39285714285714285
28,sjepa,transfer_only,12,1,0.5714285714285714
28,sjepa,transfer_plus_cal,12,1,0.5357142857142857
28,sjepa,within_only,12,2,0.4642857142857143
28,sjepa,transfer_only,12,2,0.5714285714285714
28,sjepa,transfer_plus_cal,12,2,0.6071428571428572
28,sjepa,within_only,12,3,0.4642857142857143
28,sjepa,transfer_only,12,3,0.6785714285714286
28,sjepa,transfer_plus_cal,12,3,0.6785714285714286
28,sjepa,within_only,12,4,0.35714285714285715
28,sjepa,transfer_only,12,4,0.6071428571428572
28,sjepa,transfer_plus_cal,12,4,0.6071428571428572
28,sjepa,within_only,12,5,0.35714285714285715
28,sjepa,transfer_only,12,5,0.5714285714285714
28,sjepa,transfer_plus_cal,12,5,0.5714285714285714
28,sjepa,within_only,12,6,0.42857142857142855
28,sjepa,transfer_only,12,6,0.6785714285714286
28,sjepa,transfer_plus_cal,12,6,0.6785714285714286
28,sjepa,within_only,12,7,0.4642857142857143
28,sjepa,transfer_only,12,7,0.5714285714285714
28,sjepa,transfer_plus_cal,12,7,0.5357142857142857
28,sjepa,within_only,12,8,0.5
28,sjepa,transfer_only,12,8,0.6071428571428572
28,sjepa,transfer_plus_cal,12,8,0.5357142857142857
28,sjepa,within_only,12,9,0.42857142857142855
28,sjepa,transfer_only,12,9,0.6071428571428572
28,sjepa,transfer_plus_cal,12,9,0.5714285714285714
28,sjepa,within_only,16,0,0.5
28,sjepa,transfer_only,16,0,0.5833333333333333
28,sjepa,transfer_plus_cal,16,0,0.5833333333333334
28,sjepa,within_only,16,1,0.45833333333333337
28,sjepa,transfer_only,16,1,0.625
28,sjepa,transfer_plus_cal,16,1,0.625
28,sjepa,within_only,16,2,0.29166666666666663
28,sjepa,transfer_only,16,2,0.7083333333333333
28,sjepa,transfer_plus_cal,16,2,0.6666666666666666
28,sjepa,within_only,16,3,0.5416666666666666
28,sjepa,transfer_only,16,3,0.625
28,sjepa,transfer_plus_cal,16,3,0.625
28,sjepa,within_only,16,4,0.5
28,sjepa,transfer_only,16,4,0.625
28,sjepa,transfer_plus_cal,16,4,0.625
28,sjepa,within_only,16,5,0.45833333333333337
28,sjepa,transfer_only,16,5,0.7083333333333333
28,sjepa,transfer_plus_cal,16,5,0.7083333333333333
28,sjepa,within_only,16,6,0.5416666666666667
28,sjepa,transfer_only,16,6,0.5416666666666667
28,sjepa,transfer_plus_cal,16,6,0.5833333333333334
28,sjepa,within_only,16,7,0.5
28,sjepa,transfer_only,16,7,0.5833333333333333
28,sjepa,transfer_plus_cal,16,7,0.625
28,sjepa,within_only,16,8,0.625
28,sjepa,transfer_only,16,8,0.5
28,sjepa,transfer_plus_cal,16,8,0.5833333333333333
28,sjepa,within_only,16,9,0.45833333333333337
28,sjepa,transfer_only,16,9,0.5833333333333333
28,sjepa,transfer_plus_cal,16,9,0.625
28,sjepa,within_only,24,0,0.5
28,sjepa,transfer_only,24,0,0.5625
28,sjepa,transfer_plus_cal,24,0,0.5625
28,sjepa,within_only,24,1,0.4375
28,sjepa,transfer_only,24,1,0.625
28,sjepa,transfer_plus_cal,24,1,0.625
28,sjepa,within_only,24,2,0.5
28,sjepa,transfer_only,24,2,0.6875
28,sjepa,transfer_plus_cal,24,2,0.6875
28,sjepa,within_only,24,3,0.375
28,sjepa,transfer_only,24,3,0.625
28,sjepa,transfer_plus_cal,24,3,0.75
28,sjepa,within_only,24,4,0.4375
28,sjepa,transfer_only,24,4,0.5625
28,sjepa,transfer_plus_cal,24,4,0.5625
28,sjepa,within_only,24,5,0.5625
28,sjepa,transfer_only,24,5,0.625
28,sjepa,transfer_plus_cal,24,5,0.6875
28,sjepa,within_only,24,6,0.5
28,sjepa,transfer_only,24,6,0.75
28,sjepa,transfer_plus_cal,24,6,0.6875
28,sjepa,within_only,24,7,0.4375
28,sjepa,transfer_only,24,7,0.625
28,sjepa,transfer_plus_cal,24,7,0.5625
28,sjepa,within_only,24,8,0.5
28,sjepa,transfer_only,24,8,0.5625
28,sjepa,transfer_plus_cal,24,8,0.5625
28,sjepa,within_only,24,9,0.5
28,sjepa,transfer_only,24,9,0.625
28,sjepa,transfer_plus_cal,24,9,0.625
28,fusion,transfer_only,0,0,0.625
28,fusion,transfer_plus_cal,0,0,0.625
28,fusion,transfer_only,0,1,0.625
28,fusion,transfer_plus_cal,0,1,0.625
28,fusion,transfer_only,0,2,0.625
28,fusion,transfer_plus_cal,0,2,0.625
28,fusion,transfer_only,0,3,0.625
28,fusion,transfer_plus_cal,0,3,0.625
28,fusion,transfer_only,0,4,0.625
28,fusion,transfer_plus_cal,0,4,0.625
28,fusion,transfer_only,0,5,0.625
28,fusion,transfer_plus_cal,0,5,0.625
28,fusion,transfer_only,0,6,0.625
28,fusion,transfer_plus_cal,0,6,0.625
28,fusion,transfer_only,0,7,0.625
28,fusion,transfer_plus_cal,0,7,0.625
28,fusion,transfer_only,0,8,0.625
28,fusion,transfer_plus_cal,0,8,0.625
28,fusion,transfer_only,0,9,0.625
28,fusion,transfer_plus_cal,0,9,0.625
28,fusion,within_only,4,0,0.2777777777777778
28,fusion,transfer_only,4,0,0.6388888888888888
28,fusion,transfer_plus_cal,4,0,0.6388888888888888
28,fusion,within_only,4,1,0.4722222222222222
28,fusion,transfer_only,4,1,0.6388888888888888
28,fusion,transfer_plus_cal,4,1,0.6388888888888888
28,fusion,within_only,4,2,0.4444444444444444
28,fusion,transfer_only,4,2,0.6111111111111112
28,fusion,transfer_plus_cal,4,2,0.6111111111111112
28,fusion,within_only,4,3,0.6388888888888888
28,fusion,transfer_only,4,3,0.6666666666666667
28,fusion,transfer_plus_cal,4,3,0.6666666666666667
28,fusion,within_only,4,4,0.5277777777777778
28,fusion,transfer_only,4,4,0.6111111111111112
28,fusion,transfer_plus_cal,4,4,0.6111111111111112
28,fusion,within_only,4,5,0.6111111111111112
28,fusion,transfer_only,4,5,0.6666666666666667
28,fusion,transfer_plus_cal,4,5,0.6666666666666667
28,fusion,within_only,4,6,0.5277777777777778
28,fusion,transfer_only,4,6,0.6111111111111112
28,fusion,transfer_plus_cal,4,6,0.6111111111111112
28,fusion,within_only,4,7,0.5
28,fusion,transfer_only,4,7,0.6111111111111112
28,fusion,transfer_plus_cal,4,7,0.6111111111111112
28,fusion,within_only,4,8,0.5
28,fusion,transfer_only,4,8,0.6111111111111112
28,fusion,transfer_plus_cal,4,8,0.6111111111111112
28,fusion,within_only,4,9,0.4444444444444444
28,fusion,transfer_only,4,9,0.6111111111111112
28,fusion,transfer_plus_cal,4,9,0.6111111111111112
28,fusion,within_only,8,0,0.59375
28,fusion,transfer_only,8,0,0.625
28,fusion,transfer_plus_cal,8,0,0.625
28,fusion,within_only,8,1,0.4375
28,fusion,transfer_only,8,1,0.625
28,fusion,transfer_plus_cal,8,1,0.59375
28,fusion,within_only,8,2,0.5625
28,fusion,transfer_only,8,2,0.625
28,fusion,transfer_plus_cal,8,2,0.625
28,fusion,within_only,8,3,0.59375
28,fusion,transfer_only,8,3,0.5625
28,fusion,transfer_plus_cal,8,3,0.5625
28,fusion,within_only,8,4,0.40625
28,fusion,transfer_only,8,4,0.65625
28,fusion,transfer_plus_cal,8,4,0.65625
28,fusion,within_only,8,5,0.65625
28,fusion,transfer_only,8,5,0.625
28,fusion,transfer_plus_cal,8,5,0.625
28,fusion,within_only,8,6,0.5
28,fusion,transfer_only,8,6,0.65625
28,fusion,transfer_plus_cal,8,6,0.625
28,fusion,within_only,8,7,0.5625
28,fusion,transfer_only,8,7,0.625
28,fusion,transfer_plus_cal,8,7,0.625
28,fusion,within_only,8,8,0.5
28,fusion,transfer_only,8,8,0.6875
28,fusion,transfer_plus_cal,8,8,0.6875
28,fusion,within_only,8,9,0.625
28,fusion,transfer_only,8,9,0.53125
28,fusion,transfer_plus_cal,8,9,0.53125
28,fusion,within_only,12,0,0.39285714285714285
28,fusion,transfer_only,12,0,0.6071428571428572
28,fusion,transfer_plus_cal,12,0,0.6071428571428572
28,fusion,within_only,12,1,0.5
28,fusion,transfer_only,12,1,0.6071428571428572
28,fusion,transfer_plus_cal,12,1,0.6071428571428572
28,fusion,within_only,12,2,0.5714285714285714
28,fusion,transfer_only,12,2,0.6785714285714286
28,fusion,transfer_plus_cal,12,2,0.6785714285714286
28,fusion,within_only,12,3,0.5357142857142857
28,fusion,transfer_only,12,3,0.6071428571428572
28,fusion,transfer_plus_cal,12,3,0.6071428571428572
28,fusion,within_only,12,4,0.6071428571428571
28,fusion,transfer_only,12,4,0.6428571428571428
28,fusion,transfer_plus_cal,12,4,0.6428571428571428
28,fusion,within_only,12,5,0.5357142857142857
28,fusion,transfer_only,12,5,0.6071428571428572
28,fusion,transfer_plus_cal,12,5,0.6428571428571428
28,fusion,within_only,12,6,0.6071428571428572
28,fusion,transfer_only,12,6,0.6785714285714286
28,fusion,transfer_plus_cal,12,6,0.6428571428571428
28,fusion,within_only,12,7,0.4642857142857143
28,fusion,transfer_only,12,7,0.6071428571428572
28,fusion,transfer_plus_cal,12,7,0.6071428571428572
28,fusion,within_only,12,8,0.6071428571428571
28,fusion,transfer_only,12,8,0.6428571428571428
28,fusion,transfer_plus_cal,12,8,0.6071428571428572
28,fusion,within_only,12,9,0.4642857142857143
28,fusion,transfer_only,12,9,0.6071428571428572
28,fusion,transfer_plus_cal,12,9,0.6071428571428572
28,fusion,within_only,16,0,0.4583333333333333
28,fusion,transfer_only,16,0,0.5416666666666667
28,fusion,transfer_plus_cal,16,0,0.5416666666666667
28,fusion,within_only,16,1,0.4166666666666667
28,fusion,transfer_only,16,1,0.6666666666666667
28,fusion,transfer_plus_cal,16,1,0.6666666666666667
28,fusion,within_only,16,2,0.5416666666666667
28,fusion,transfer_only,16,2,0.6666666666666667
28,fusion,transfer_plus_cal,16,2,0.6666666666666667
28,fusion,within_only,16,3,0.5833333333333333
28,fusion,transfer_only,16,3,0.5833333333333333
28,fusion,transfer_plus_cal,16,3,0.5833333333333333
28,fusion,within_only,16,4,0.5833333333333333
28,fusion,transfer_only,16,4,0.7083333333333333
28,fusion,transfer_plus_cal,16,4,0.7083333333333333
28,fusion,within_only,16,5,0.5833333333333333
28,fusion,transfer_only,16,5,0.7083333333333333
28,fusion,transfer_plus_cal,16,5,0.7083333333333333
28,fusion,within_only,16,6,0.5416666666666666
28,fusion,transfer_only,16,6,0.5833333333333334
28,fusion,transfer_plus_cal,16,6,0.5833333333333334
28,fusion,within_only,16,7,0.5833333333333333
28,fusion,transfer_only,16,7,0.5833333333333334
28,fusion,transfer_plus_cal,16,7,0.625
28,fusion,within_only,16,8,0.5833333333333334
28,fusion,transfer_only,16,8,0.625
28,fusion,transfer_plus_cal,16,8,0.625
28,fusion,within_only,16,9,0.6666666666666667
28,fusion,transfer_only,16,9,0.5
28,fusion,transfer_plus_cal,16,9,0.45833333333333337
28,fusion,within_only,24,0,0.5625
28,fusion,transfer_only,24,0,0.625
28,fusion,transfer_plus_cal,24,0,0.625
28,fusion,within_only,24,1,0.5625
28,fusion,transfer_only,24,1,0.5625
28,fusion,transfer_plus_cal,24,1,0.5
28,fusion,within_only,24,2,0.5625
28,fusion,transfer_only,24,2,0.6875
28,fusion,transfer_plus_cal,24,2,0.6875
28,fusion,within_only,24,3,0.625
28,fusion,transfer_only,24,3,0.8125
28,fusion,transfer_plus_cal,24,3,0.8125
28,fusion,within_only,24,4,0.375
28,fusion,transfer_only,24,4,0.625
28,fusion,transfer_plus_cal,24,4,0.5625
28,fusion,within_only,24,5,0.625
28,fusion,transfer_only,24,5,0.625
28,fusion,transfer_plus_cal,24,5,0.625
28,fusion,within_only,24,6,0.625
28,fusion,transfer_only,24,6,0.5625
28,fusion,transfer_plus_cal,24,6,0.5625
28,fusion,within_only,24,7,0.5625
28,fusion,transfer_only,24,7,0.625
28,fusion,transfer_plus_cal,24,7,0.625
28,fusion,within_only,24,8,0.6875
28,fusion,transfer_only,24,8,0.625
28,fusion,transfer_plus_cal,24,8,0.625
28,fusion,within_only,24,9,0.5
28,fusion,transfer_only,24,9,0.5
28,fusion,transfer_plus_cal,24,9,0.5
40,riemann,transfer_only,0,0,0.475
40,riemann,transfer_plus_cal,0,0,0.475
40,riemann,transfer_only,0,1,0.475
40,riemann,transfer_plus_cal,0,1,0.475
40,riemann,transfer_only,0,2,0.475
40,riemann,transfer_plus_cal,0,2,0.475
40,riemann,transfer_only,0,3,0.475
40,riemann,transfer_plus_cal,0,3,0.475
40,riemann,transfer_only,0,4,0.475
40,riemann,transfer_plus_cal,0,4,0.475
40,riemann,transfer_only,0,5,0.475
40,riemann,transfer_plus_cal,0,5,0.475
40,riemann,transfer_only,0,6,0.475
40,riemann,transfer_plus_cal,0,6,0.475
40,riemann,transfer_only,0,7,0.475
40,riemann,transfer_plus_cal,0,7,0.475
40,riemann,transfer_only,0,8,0.475
40,riemann,transfer_plus_cal,0,8,0.475
40,riemann,transfer_only,0,9,0.475
40,riemann,transfer_plus_cal,0,9,0.475
40,riemann,within_only,4,0,0.6388888888888888
40,riemann,transfer_only,4,0,0.5
40,riemann,transfer_plus_cal,4,0,0.5277777777777778
40,riemann,within_only,4,1,0.5833333333333334
40,riemann,transfer_only,4,1,0.4722222222222222
40,riemann,transfer_plus_cal,4,1,0.5
40,riemann,within_only,4,2,0.5833333333333334
40,riemann,transfer_only,4,2,0.4444444444444444
40,riemann,transfer_plus_cal,4,2,0.4722222222222222
40,riemann,within_only,4,3,0.5833333333333333
40,riemann,transfer_only,4,3,0.4722222222222222
40,riemann,transfer_plus_cal,4,3,0.4444444444444445
40,riemann,within_only,4,4,0.6944444444444444
40,riemann,transfer_only,4,4,0.4166666666666667
40,riemann,transfer_plus_cal,4,4,0.4166666666666667
40,riemann,within_only,4,5,0.5833333333333333
40,riemann,transfer_only,4,5,0.4722222222222222
40,riemann,transfer_plus_cal,4,5,0.4722222222222222
40,riemann,within_only,4,6,0.5555555555555556
40,riemann,transfer_only,4,6,0.4722222222222222
40,riemann,transfer_plus_cal,4,6,0.5
40,riemann,within_only,4,7,0.5
40,riemann,transfer_only,4,7,0.4444444444444444
40,riemann,transfer_plus_cal,4,7,0.4722222222222222
40,riemann,within_only,4,8,0.6944444444444444
40,riemann,transfer_only,4,8,0.4722222222222222
40,riemann,transfer_plus_cal,4,8,0.5555555555555556
40,riemann,within_only,4,9,0.4444444444444444
40,riemann,transfer_only,4,9,0.4722222222222222
40,riemann,transfer_plus_cal,4,9,0.5277777777777778
40,riemann,within_only,8,0,0.5625
40,riemann,transfer_only,8,0,0.46875
40,riemann,transfer_plus_cal,8,0,0.53125
40,riemann,within_only,8,1,0.8125
40,riemann,transfer_only,8,1,0.53125
40,riemann,transfer_plus_cal,8,1,0.59375
40,riemann,within_only,8,2,0.75
40,riemann,transfer_only,8,2,0.46875
40,riemann,transfer_plus_cal,8,2,0.53125
40,riemann,within_only,8,3,0.59375
40,riemann,transfer_only,8,3,0.4375
40,riemann,transfer_plus_cal,8,3,0.46875
40,riemann,within_only,8,4,0.6875
40,riemann,transfer_only,8,4,0.5
40,riemann,transfer_plus_cal,8,4,0.5
40,riemann,within_only,8,5,0.5625
40,riemann,transfer_only,8,5,0.5
40,riemann,transfer_plus_cal,8,5,0.53125
40,riemann,within_only,8,6,0.90625
40,riemann,transfer_only,8,6,0.46875
40,riemann,transfer_plus_cal,8,6,0.5
40,riemann,within_only,8,7,0.5625
40,riemann,transfer_only,8,7,0.5
40,riemann,transfer_plus_cal,8,7,0.5
40,riemann,within_only,8,8,0.78125
40,riemann,transfer_only,8,8,0.46875
40,riemann,transfer_plus_cal,8,8,0.53125
40,riemann,within_only,8,9,0.90625
40,riemann,transfer_only,8,9,0.59375
40,riemann,transfer_plus_cal,8,9,0.71875
40,riemann,within_only,12,0,0.9642857142857143
40,riemann,transfer_only,12,0,0.5
40,riemann,transfer_plus_cal,12,0,0.6071428571428572
40,riemann,within_only,12,1,0.8571428571428572
40,riemann,transfer_only,12,1,0.4285714285714286
40,riemann,transfer_plus_cal,12,1,0.4642857142857143
40,riemann,within_only,12,2,0.8928571428571428
40,riemann,transfer_only,12,2,0.39285714285714285
40,riemann,transfer_plus_cal,12,2,0.6071428571428572
40,riemann,within_only,12,3,0.7857142857142857
40,riemann,transfer_only,12,3,0.42857142857142855
40,riemann,transfer_plus_cal,12,3,0.5
40,riemann,within_only,12,4,0.7857142857142857
40,riemann,transfer_only,12,4,0.4642857142857143
40,riemann,transfer_plus_cal,12,4,0.5714285714285714
40,riemann,within_only,12,5,0.8214285714285714
40,riemann,transfer_only,12,5,0.39285714285714285
40,riemann,transfer_plus_cal,12,5,0.5357142857142857
40,riemann,within_only,12,6,0.6428571428571429
40,riemann,transfer_only,12,6,0.5357142857142857
40,riemann,transfer_plus_cal,12,6,0.5357142857142857
40,riemann,within_only,12,7,0.8571428571428571
40,riemann,transfer_only,12,7,0.4642857142857143
40,riemann,transfer_plus_cal,12,7,0.6071428571428572
40,riemann,within_only,12,8,0.8214285714285714
40,riemann,transfer_only,12,8,0.42857142857142855
40,riemann,transfer_plus_cal,12,8,0.6428571428571429
40,riemann,within_only,12,9,0.8928571428571428
40,riemann,transfer_only,12,9,0.39285714285714285
40,riemann,transfer_plus_cal,12,9,0.5
40,riemann,within_only,16,0,0.9166666666666667
40,riemann,transfer_only,16,0,0.5
40,riemann,transfer_plus_cal,16,0,0.625
40,riemann,within_only,16,1,0.8333333333333333
40,riemann,transfer_only,16,1,0.5416666666666666
40,riemann,transfer_plus_cal,16,1,0.6666666666666666
40,riemann,within_only,16,2,0.8333333333333333
40,riemann,transfer_only,16,2,0.5
40,riemann,transfer_plus_cal,16,2,0.5833333333333334
40,riemann,within_only,16,3,0.7916666666666666
40,riemann,transfer_only,16,3,0.5416666666666667
40,riemann,transfer_plus_cal,16,3,0.6666666666666667
40,riemann,within_only,16,4,0.8333333333333334
40,riemann,transfer_only,16,4,0.5
40,riemann,transfer_plus_cal,16,4,0.625
40,riemann,within_only,16,5,0.8333333333333333
40,riemann,transfer_only,16,5,0.5416666666666666
40,riemann,transfer_plus_cal,16,5,0.6666666666666667
40,riemann,within_only,16,6,0.75
40,riemann,transfer_only,16,6,0.5416666666666666
40,riemann,transfer_plus_cal,16,6,0.6666666666666667
40,riemann,within_only,16,7,0.7083333333333333
40,riemann,transfer_only,16,7,0.4166666666666667
40,riemann,transfer_plus_cal,16,7,0.5416666666666667
40,riemann,within_only,16,8,0.7916666666666667
40,riemann,transfer_only,16,8,0.45833333333333337
40,riemann,transfer_plus_cal,16,8,0.625
40,riemann,within_only,16,9,0.875
40,riemann,transfer_only,16,9,0.5
40,riemann,transfer_plus_cal,16,9,0.625
40,riemann,within_only,24,0,0.9375
40,riemann,transfer_only,24,0,0.4375
40,riemann,transfer_plus_cal,24,0,0.5625
40,riemann,within_only,24,1,1.0
40,riemann,transfer_only,24,1,0.375
40,riemann,transfer_plus_cal,24,1,0.5625
40,riemann,within_only,24,2,0.875
40,riemann,transfer_only,24,2,0.5
40,riemann,transfer_plus_cal,24,2,0.625
40,riemann,within_only,24,3,0.875
40,riemann,transfer_only,24,3,0.5
40,riemann,transfer_plus_cal,24,3,0.5625
40,riemann,within_only,24,4,0.8125
40,riemann,transfer_only,24,4,0.4375
40,riemann,transfer_plus_cal,24,4,0.5625
40,riemann,within_only,24,5,0.875
40,riemann,transfer_only,24,5,0.4375
40,riemann,transfer_plus_cal,24,5,0.625
40,riemann,within_only,24,6,0.8125
40,riemann,transfer_only,24,6,0.5625
40,riemann,transfer_plus_cal,24,6,0.625
40,riemann,within_only,24,7,0.8125
40,riemann,transfer_only,24,7,0.5625
40,riemann,transfer_plus_cal,24,7,0.625
40,riemann,within_only,24,8,0.9375
40,riemann,transfer_only,24,8,0.4375
40,riemann,transfer_plus_cal,24,8,0.5625
40,riemann,within_only,24,9,0.75
40,riemann,transfer_only,24,9,0.5625
40,riemann,transfer_plus_cal,24,9,0.5625
40,sjepa,transfer_only,0,0,0.4
40,sjepa,transfer_plus_cal,0,0,0.4
40,sjepa,transfer_only,0,1,0.4
40,sjepa,transfer_plus_cal,0,1,0.4
40,sjepa,transfer_only,0,2,0.4
40,sjepa,transfer_plus_cal,0,2,0.4
40,sjepa,transfer_only,0,3,0.4
40,sjepa,transfer_plus_cal,0,3,0.4
40,sjepa,transfer_only,0,4,0.4
40,sjepa,transfer_plus_cal,0,4,0.4
40,sjepa,transfer_only,0,5,0.4
40,sjepa,transfer_plus_cal,0,5,0.4
40,sjepa,transfer_only,0,6,0.4
40,sjepa,transfer_plus_cal,0,6,0.4
40,sjepa,transfer_only,0,7,0.4
40,sjepa,transfer_plus_cal,0,7,0.4
40,sjepa,transfer_only,0,8,0.4
40,sjepa,transfer_plus_cal,0,8,0.4
40,sjepa,transfer_only,0,9,0.4
40,sjepa,transfer_plus_cal,0,9,0.4
40,sjepa,within_only,4,0,0.4722222222222222
40,sjepa,transfer_only,4,0,0.3611111111111111
40,sjepa,transfer_plus_cal,4,0,0.3611111111111111
40,sjepa,within_only,4,1,0.3055555555555556
40,sjepa,transfer_only,4,1,0.41666666666666663
40,sjepa,transfer_plus_cal,4,1,0.41666666666666663
40,sjepa,within_only,4,2,0.4722222222222222
40,sjepa,transfer_only,4,2,0.38888888888888884
40,sjepa,transfer_plus_cal,4,2,0.38888888888888884
40,sjepa,within_only,4,3,0.5555555555555556
40,sjepa,transfer_only,4,3,0.41666666666666663
40,sjepa,transfer_plus_cal,4,3,0.41666666666666663
40,sjepa,within_only,4,4,0.5555555555555556
40,sjepa,transfer_only,4,4,0.41666666666666663
40,sjepa,transfer_plus_cal,4,4,0.41666666666666663
40,sjepa,within_only,4,5,0.5277777777777778
40,sjepa,transfer_only,4,5,0.41666666666666663
40,sjepa,transfer_plus_cal,4,5,0.41666666666666663
40,sjepa,within_only,4,6,0.5555555555555556
40,sjepa,transfer_only,4,6,0.41666666666666663
40,sjepa,transfer_plus_cal,4,6,0.41666666666666663
40,sjepa,within_only,4,7,0.5
40,sjepa,transfer_only,4,7,0.4444444444444444
40,sjepa,transfer_plus_cal,4,7,0.4722222222222222
40,sjepa,within_only,4,8,0.4722222222222222
40,sjepa,transfer_only,4,8,0.4444444444444444
40,sjepa,transfer_plus_cal,4,8,0.4444444444444444
40,sjepa,within_only,4,9,0.6666666666666667
40,sjepa,transfer_only,4,9,0.41666666666666663
40,sjepa,transfer_plus_cal,4,9,0.41666666666666663
40,sjepa,within_only,8,0,0.34375
40,sjepa,transfer_only,8,0,0.375
40,sjepa,transfer_plus_cal,8,0,0.40625
40,sjepa,within_only,8,1,0.46875
40,sjepa,transfer_only,8,1,0.40625
40,sjepa,transfer_plus_cal,8,1,0.40625
40,sjepa,within_only,8,2,0.625
40,sjepa,transfer_only,8,2,0.4375
40,sjepa,transfer_plus_cal,8,2,0.4375
40,sjepa,within_only,8,3,0.40625
40,sjepa,transfer_only,8,3,0.4375
40,sjepa,transfer_plus_cal,8,3,0.4375
40,sjepa,within_only,8,4,0.4375
40,sjepa,transfer_only,8,4,0.34375
40,sjepa,transfer_plus_cal,8,4,0.34375
40,sjepa,within_only,8,5,0.625
40,sjepa,transfer_only,8,5,0.40625
40,sjepa,transfer_plus_cal,8,5,0.4375
40,sjepa,within_only,8,6,0.5625
40,sjepa,transfer_only,8,6,0.4375
40,sjepa,transfer_plus_cal,8,6,0.4375
40,sjepa,within_only,8,7,0.53125
40,sjepa,transfer_only,8,7,0.40625
40,sjepa,transfer_plus_cal,8,7,0.40625
40,sjepa,within_only,8,8,0.5
40,sjepa,transfer_only,8,8,0.46875
40,sjepa,transfer_plus_cal,8,8,0.46875
40,sjepa,within_only,8,9,0.53125
40,sjepa,transfer_only,8,9,0.375
40,sjepa,transfer_plus_cal,8,9,0.375
40,sjepa,within_only,12,0,0.5
40,sjepa,transfer_only,12,0,0.5357142857142857
40,sjepa,transfer_plus_cal,12,0,0.5357142857142857
40,sjepa,within_only,12,1,0.5
40,sjepa,transfer_only,12,1,0.4642857142857143
40,sjepa,transfer_plus_cal,12,1,0.5
40,sjepa,within_only,12,2,0.7142857142857143
40,sjepa,transfer_only,12,2,0.42857142857142855
40,sjepa,transfer_plus_cal,12,2,0.4642857142857143
40,sjepa,within_only,12,3,0.39285714285714285
40,sjepa,transfer_only,12,3,0.3571428571428571
40,sjepa,transfer_plus_cal,12,3,0.39285714285714285
40,sjepa,within_only,12,4,0.6071428571428572
40,sjepa,transfer_only,12,4,0.4285714285714286
40,sjepa,transfer_plus_cal,12,4,0.4642857142857143
40,sjepa,within_only,12,5,0.4285714285714286
40,sjepa,transfer_only,12,5,0.4285714285714286
40,sjepa,transfer_plus_cal,12,5,0.4285714285714286
40,sjepa,within_only,12,6,0.5714285714285714
40,sjepa,transfer_only,12,6,0.39285714285714285
40,sjepa,transfer_plus_cal,12,6,0.42857142857142855
40,sjepa,within_only,12,7,0.3214285714285714
40,sjepa,transfer_only,12,7,0.39285714285714285
40,sjepa,transfer_plus_cal,12,7,0.39285714285714285
40,sjepa,within_only,12,8,0.4642857142857143
40,sjepa,transfer_only,12,8,0.35714285714285715
40,sjepa,transfer_plus_cal,12,8,0.39285714285714285
40,sjepa,within_only,12,9,0.5
40,sjepa,transfer_only,12,9,0.42857142857142855
40,sjepa,transfer_plus_cal,12,9,0.42857142857142855
40,sjepa,within_only,16,0,0.5416666666666666
40,sjepa,transfer_only,16,0,0.41666666666666663
40,sjepa,transfer_plus_cal,16,0,0.5
40,sjepa,within_only,16,1,0.625
40,sjepa,transfer_only,16,1,0.33333333333333337
40,sjepa,transfer_plus_cal,16,1,0.375
40,sjepa,within_only,16,2,0.5416666666666666
40,sjepa,transfer_only,16,2,0.4166666666666667
40,sjepa,transfer_plus_cal,16,2,0.45833333333333337
40,sjepa,within_only,16,3,0.6666666666666666
40,sjepa,transfer_only,16,3,0.41666666666666663
40,sjepa,transfer_plus_cal,16,3,0.45833333333333337
40,sjepa,within_only,16,4,0.5
40,sjepa,transfer_only,16,4,0.45833333333333337
40,sjepa,transfer_plus_cal,16,4,0.5
40,sjepa,within_only,16,5,0.5
40,sjepa,transfer_only,16,5,0.45833333333333337
40,sjepa,transfer_plus_cal,16,5,0.45833333333333337
40,sjepa,within_only,16,6,0.6666666666666666
40,sjepa,transfer_only,16,6,0.29166666666666663
40,sjepa,transfer_plus_cal,16,6,0.29166666666666663
40,sjepa,within_only,16,7,0.375
40,sjepa,transfer_only,16,7,0.41666666666666663
40,sjepa,transfer_plus_cal,16,7,0.41666666666666663
40,sjepa,within_only,16,8,0.45833333333333337
40,sjepa,transfer_only,16,8,0.45833333333333337
40,sjepa,transfer_plus_cal,16,8,0.45833333333333337
40,sjepa,within_only,16,9,0.5416666666666666
40,sjepa,transfer_only,16,9,0.29166666666666663
40,sjepa,transfer_plus_cal,16,9,0.375
40,sjepa,within_only,24,0,0.3125
40,sjepa,transfer_only,24,0,0.4375
40,sjepa,transfer_plus_cal,24,0,0.4375
40,sjepa,within_only,24,1,0.375
40,sjepa,transfer_only,24,1,0.1875
40,sjepa,transfer_plus_cal,24,1,0.25
40,sjepa,within_only,24,2,0.5625
40,sjepa,transfer_only,24,2,0.4375
40,sjepa,transfer_plus_cal,24,2,0.5
40,sjepa,within_only,24,3,0.3125
40,sjepa,transfer_only,24,3,0.3125
40,sjepa,transfer_plus_cal,24,3,0.3125
40,sjepa,within_only,24,4,0.6875
40,sjepa,transfer_only,24,4,0.5625
