subject_id,fold_id,feature_set,cv_scheme,classifier,accuracy,balanced_accuracy,train_accuracy,train_balanced_accuracy,left_recall,right_recall,confusion_matrix,collapse_flag,collapse_ratio,pred_counts,y_train_counts,y_test_counts,n_train,n_test,meta_sjepa_dim,meta_sjepa_pca,meta_sjepa_pca_var,meta_riemann_dim_pca,meta_riemann_pca_var,meta_fused_dim
43,3,sjepa+riemann,sjepa_5fold,logistic_l2,0.5,0.5,0.78125,0.78125,0.75,0.25,"[[3, 1], [3, 1]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9737055897712708,15,0.843261678905582,30
43,4,sjepa+riemann,sjepa_5fold,logistic_l2,0.5,0.5,0.8125,0.8125,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9728671312332153,15,0.8400736379385689,30
44,0,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,0.96875,0.96875,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9472916126251221,15,0.7727554420911547,30
44,1,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.96875,0.96875,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9417174458503723,15,0.769593202721378,30
44,2,sjepa+riemann,sjepa_5fold,logistic_l2,0.5,0.5,1.0,1.0,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9499696493148804,15,0.7597165122394777,30
44,3,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,0.90625,0.90625,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9461007714271545,15,0.6998159919694721,30
44,4,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.875,0.875,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9487175941467285,15,0.7761862082702089,30
45,0,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,1.0,1.0,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9540761709213257,15,0.7440178860154092,30
45,1,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.90625,0.90625,0.25,1.0,"[[1, 3], [0, 4]]",False,0.875,"[1, 7]","[16, 16]","[4, 4]",32,8,64,15,0.9524829387664795,15,0.7321148466589373,30
45,2,sjepa+riemann,sjepa_5fold,logistic_l2,0.25,0.25,1.0,1.0,0.0,0.5,"[[0, 4], [2, 2]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.949179470539093,15,0.7383505602291144,30
45,3,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.9375,0.9375,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9494703412055969,15,0.7349247044605425,30
45,4,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.875,0.875,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9546522498130798,15,0.7394061739573043,30
46,0,sjepa+riemann,sjepa_5fold,logistic_l2,0.5,0.5,0.90625,0.90625,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.932570219039917,15,0.7101571254001198,30
46,1,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.875,0.875,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9284970164299011,15,0.7167139171171203,30
46,2,sjepa+riemann,sjepa_5fold,logistic_l2,0.25,0.25,0.9375,0.9375,0.25,0.25,"[[1, 3], [3, 1]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9295182228088379,15,0.7203209028941095,30
46,3,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,0.875,0.875,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.927962601184845,15,0.7037181083642956,30
46,4,sjepa+riemann,sjepa_5fold,logistic_l2,0.5,0.5,0.875,0.875,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9340102672576904,15,0.7187784106653046,30
47,0,sjepa+riemann,sjepa_5fold,logistic_l2,0.5,0.5,0.9375,0.9375,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9493386149406433,15,0.7025711477347069,30
47,1,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.84375,0.84375,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9473559260368347,15,0.7060624093457679,30
47,2,sjepa+riemann,sjepa_5fold,logistic_l2,0.5,0.5,0.9375,0.9375,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9485424757003784,15,0.7009630180970967,30
47,3,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.96875,0.96875,0.25,1.0,"[[1, 3], [0, 4]]",False,0.875,"[1, 7]","[16, 16]","[4, 4]",32,8,64,15,0.9486570954322815,15,0.6840146420246186,30
47,4,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,1.0,1.0,0.75,0.0,"[[3, 1], [4, 0]]",False,0.875,"[7, 1]","[16, 16]","[4, 4]",32,8,64,15,0.9509520530700684,15,0.702703670253306,30
48,0,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,0.8125,0.8125,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9403874278068542,15,0.7388657745293127,30
48,1,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,0.78125,0.78125,0.0,0.75,"[[0, 4], [1, 3]]",False,0.875,"[1, 7]","[16, 16]","[4, 4]",32,8,64,15,0.942676305770874,15,0.7055612185935103,30
48,2,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,0.78125,0.78125,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9471986889839172,15,0.7267573942499572,30
48,3,sjepa+riemann,sjepa_5fold,logistic_l2,0.5,0.5,0.84375,0.84375,0.75,0.25,"[[3, 1], [3, 1]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9479276537895203,15,0.7394486133609824,30
48,4,sjepa+riemann,sjepa_5fold,logistic_l2,0.5,0.5,0.875,0.875,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9511000514030457,15,0.7107726712292961,30
49,0,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.90625,0.90625,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9219768047332764,15,0.5885400646272431,30
49,1,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.90625,0.90625,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9212031960487366,15,0.5791478509438789,30
49,2,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,0.875,0.875,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.928514301776886,15,0.585282153474492,30
49,3,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,0.875,0.875,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9217771291732788,15,0.5847829793634355,30
49,4,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.84375,0.84375,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9292455315589905,15,0.5828410955366976,30
50,0,sjepa+riemann,sjepa_5fold,logistic_l2,0.25,0.25,1.0,1.0,0.25,0.25,"[[1, 3], [3, 1]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9595646262168884,15,0.7432252543464217,30
50,1,sjepa+riemann,sjepa_5fold,logistic_l2,0.5,0.5,1.0,1.0,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9550920724868774,15,0.7488832125264636,30
50,2,sjepa+riemann,sjepa_5fold,logistic_l2,0.75,0.75,1.0,1.0,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9621925354003906,15,0.7321263411278434,30
50,3,sjepa+riemann,sjepa_5fold,logistic_l2,0.75,0.75,1.0,1.0,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.950480043888092,15,0.7477368453143068,30
50,4,sjepa+riemann,sjepa_5fold,logistic_l2,0.5,0.5,1.0,1.0,0.75,0.25,"[[3, 1], [3, 1]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9604743123054504,15,0.7258178218856505,30
